Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O,Volume,rsi,stocastic_oscillator,mfi,macd,ema,tema,vwap,obv,bbands_upper,bbands_lower,chaikin,BSE_Close,Label
2004-05-03,-0.8289662338703805,-0.8304286073672392,-0.8301427536366912,-0.8312932337629498,-0.8302498782054594,4.760464861654445,3.04173093522799,0.567797814686052,1.388167654838003,-1.0189466443073034,-0.6540896990768005,-0.10250913672504745,4.760464861654445,1.0711667140075507,0.8301202982170358,0.5754453331328307,-0.01230811977011114,-0.8359094949262285,-0.8412319612651524,-0.8337018395235434,-2.3839247043368372,-0.8399757155847881,-0.829937653553705,-0.5868354342203173,-1.6594504913270012,-1
2004-05-04,-0.8300321940243208,-0.8277005834667328,-0.8259263398031415,-0.824273775248146,-0.8264733275008354,3.9727221838993083,2.1913449622539374,0.4519713720659085,1.6776744160119115,-0.5428007136069466,-0.7112539315788534,0.2914286269174581,3.9727221838993083,1.5649696876007124,1.4986827665159725,1.0111380069925446,0.015600663356250747,-0.834109272468505,-0.8404962730250952,-0.8323503666216707,-2.348965386655624,-0.8376634372274417,-0.8291009531783864,4.241937900906127,-1.6521006446375528,-1
2004-05-05,-0.8234587730750218,-0.8237405487724493,-0.8200951291822747,-0.8231186744798871,-0.82252972211091,3.5068931382566855,2.2174941518188516,0.39201890370625414,1.691463947703584,-0.32621022844287817,-0.7827092222064197,0.02736045568456974,3.5068931382566855,1.6350465132475434,1.082327239343845,0.5310657281410375,0.03872482721345041,-0.8323944461901693,-0.8397145223690853,-0.8307403182406217,-2.3176243691763716,-0.8352180412811486,-0.8287620630826121,-2.4135777570688632,-1.647484524709045,-1
2004-05-06,-0.8207938726901709,-0.8187245048263568,-0.8179420667991855,-0.8160103620598327,-0.8174036043090126,5.051852246022613,2.732955573516266,0.7730015472427278,2.1353898695684763,-0.5634003521415728,-0.6648079926709354,0.24380977636726506,5.051852246022613,2.010847660978179,1.4270589704994165,0.858460349908923,0.07857005088431504,-0.829956672759355,-0.8388684746444005,-0.8284838805579949,-2.2742829710769303,-0.8306549874696276,-0.8300393614744842,3.0856041393192957,-1.639076423066724,-1
2004-05-07,-0.8147534318178421,-0.8142364655061688,-0.8149816060224377,-0.8113899589867972,-0.8139313334282081,6.327589004725206,3.902504942412762,1.1015994691254678,2.2358515889518555,-0.8300185308897329,-0.6004982311061257,0.17454599374880256,6.327589004725206,2.2074762688086205,1.4629568776061352,1.243985677191998,0.12239711562971042,-0.8272254018594157,-0.8379403277840652,-0.8259958091885647,-2.2210323614011807,-0.8255423466591109,-0.8314952762521062,7.015161946704361,-1.649448504012644,-1
2004-05-10,-0.8127103415227896,-0.8131804562543599,-0.8121108561783187,-0.8138778683338163,-0.8126190770969522,2.683737857628828,1.8030474076187761,0.2870498123947085,0.7305092349201335,-0.9871643448538805,-0.671953521733692,-0.046232313347546676,2.683737857628828,1.828412684255358,1.10320512574225,1.1254637777192613,0.14408832344279468,-0.8251913571424916,-0.8369306391125535,-0.8247277546232045,-2.2459795677902887,-0.8223995762431564,-0.8313216008314478,-0.27659619458033863,-1.6628972099723907,-1
2004-05-11,-0.8166188620872378,-0.8205725210170225,-0.8226967462285075,-0.8247180447743995,-0.8220487927753661,1.7915599860787692,1.1009595782046466,0.03747661753203858,0.8756637178547733,-0.23616037999151274,-0.5504795276668293,-0.38389325361255144,1.7915599860787692,0.5042401764096841,-0.009084607736340735,0.9563725234588042,0.1191010370226856,-0.8248796941386156,-0.8358720797553874,-0.8243847426904299,-2.26399683410157,-0.822072087768664,-0.8296296952356462,-3.5555311900626636,-1.6900854942029528,-1
2004-05-12,-0.8263901634983578,-0.8251485611081946,-0.8242218320831958,-0.8227632588588843,-0.824812496648031,2.325825816283486,1.4351677133288214,0.13273844713785368,0.5140083441929344,-1.1178249092735086,-0.6755262862650703,0.18753295298976427,2.325825816283486,0.6377592756969639,0.19149222944832361,1.0860171128567835,0.10238797882796824,-0.8243478987714524,-0.834786121347737,-0.8241701365533303,-2.241829688817706,-0.8216873963497092,-0.827788129568132,-0.5252409364707685,-1.686248580993934,-1
2004-05-13,-0.8288774038575522,-0.8198685148491498,-0.827989691253602,-0.8207196190381187,-0.8228096245312239,3.71310566850349,2.5774932684317085,0.4324482421991191,0.8243147525991105,-1.2202345408456496,-0.3111043040644821,0.40831126008611357,3.71310566850349,0.7760582470072771,0.4011861955959264,1.0894720596265388,0.09265749126717755,-0.8236134271395705,-0.8336857539280743,-0.8235067194668388,-2.208886927422272,-0.8209142148465082,-0.8267434507536543,1.0156896012208836,-1.6813865202495628,-1
2004-05-14,-0.8211491927414843,-0.8237405487724493,-0.8362430970554441,-0.8364467602674892,-0.8321174914788101,3.2423902677324943,1.923047113156395,0.2617126083739657,1.1388759917915194,-0.759391198771015,-0.13961160655832294,-0.7345411531185178,3.2423902677324943,-0.5842222612556774,-1.2125456308443239,0.9599308773816779,0.026618369305202925,-0.8250822793855744,-0.8326203946151121,-0.8236501854865683,-2.238173434134561,-0.8206596833814808,-0.8278451197891291,-4.145314587431591,-1.7203586803017212,1
