Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O,Volume,rsi,stocastic_oscillator,mfi,macd,ema,tema,vwap,obv,bbands_upper,bbands_lower,chaikin,BSE_Close,Label
2009-06-02,-0.04419709766676079,0.009042311893040455,-0.012192229494203947,0.04091103561725422,0.009430835440275063,-0.511189677404986,-0.8976678866166228,-0.4556228838441854,-0.29561018246341214,2.464344201420071,0.3730423594259872,1.87656774924218,-0.511189677404986,1.0904267384116173,1.2604387603814264,2.9599659370583993,1.324619698150798,-0.04142835602992133,-0.25181339015067306,-0.007435268437521214,-1.9671651267038435,-0.020185402085279,-0.06581692148018083,0.002273472808482174,-1.3268484746813,-1
2009-06-03,0.03513246401601875,0.06200707821268125,0.039844513761370624,0.09493405705890501,0.03352757891748043,-0.511234907574089,-0.8946598853292267,-0.45566464566838666,-0.2956928914421706,2.1846679317143334,0.42304035019879754,1.3133760297709725,-0.511234907574089,1.3156156609322032,1.6576181566018575,3.300126481554575,1.350496211577322,-0.023803601784122042,-0.23671522110360527,0.012355027819290041,-1.9671571183331265,-0.004535488485382835,-0.045468820632989966,0.0020770762086778126,-1.327443665297997,-1
2009-06-04,0.17792567504502185,0.14953832360408756,0.12657241918732823,0.09777737397688664,0.15100542978115292,-0.5111821390434689,-0.8957878858120002,-0.4555684858344938,-0.2955717818661314,2.6981951363936183,0.49303753728073196,-1.7779207415487668,-0.5111821390434689,1.327199565133888,0.6385139497143132,1.8331596916363264,1.3587049464384038,-0.008146965015146394,-0.22146133144140032,0.042150967805754995,-1.9671481959635777,0.0032587125151421243,-0.01575354450775342,0.0005318628534533809,-1.306993450044007,-1
2009-06-05,0.044198699636907965,0.0870956517325111,0.07164474575088842,0.11483727548477636,0.08507796953118196,-0.5101971264718923,-0.8927798845246041,-0.4544793768965255,-0.2947092453733648,1.9068813665336348,0.32304436865317676,1.55116808910326,-0.5101971264718923,1.3993661883700748,0.8396529379158022,2.681481761723384,1.3679223046048863,0.0077132187203313276,-0.20607808209980552,0.0586518184606077,-1.9671222122825016,0.019405164694999075,-0.0030123314199989775,0.0024527792795758646,-1.292912219668437,-1
2009-06-08,0.04079886127907443,0.014617550453002644,0.05227551353909108,0.024704129184758845,0.038840872141278036,-0.5110439357489874,-0.8965398861338492,-0.4554533581545212,-0.29548316510317596,2.243721198121795,-0.6419168532620635,-0.3574260713269433,-0.5110439357489874,0.6457550026285414,-0.22303138308206708,1.6904501339641347,1.265143724750797,0.009354074027470984,-0.1908418111365831,0.0535934408586481,-1.9671335284585145,0.015457076613358935,0.018889140742572932,0.0004047715038951987,-1.3578681472457605,-1
2009-06-09,0.018133272226851706,-0.007683403786846112,-0.034741484904952796,0.02385113410936449,-0.023429709785068833,-0.5115665954808444,-0.8957878858120002,-0.45603251514862597,-0.2960532662781895,1.789719685981231,0.4630387428170459,0.12441573310953424,-0.5115665954808444,0.6392373681172631,-0.2330883324921399,1.7746262767422434,1.1696414313514825,0.010661593700207413,-0.1759634261532562,0.051785557703707845,-1.9671357916937173,0.008566687507689874,0.04357556541292038,0.000719370812325476,-1.2894316161867556,1
2009-06-10,0.03513246401601875,0.009042311893040455,0.06875381557002316,0.04091103561725422,0.03833886605055129,-0.5116671069677399,-0.8987958870993963,-0.4561377473476204,-0.29614188304114497,2.6981951363936183,-1.0269013822127033,0.12441573310953424,-0.5116671069677399,0.7352020833513594,-0.27107606715478866,1.7729557276600847,1.099758280369068,0.014085875952277484,-0.16155713254480092,0.052492134320343255,-1.9671352694086706,-0.005127364676895607,0.07988881259477842,0.000719370812325476,-1.2389947774187318,-1
2009-06-11,0.03513246401601875,0.009042311893040455,-0.01710681080167501,-0.04353547684680006,-0.033366035223364975,-0.511131883300021,-0.8969158862947737,-0.45557583960600684,-0.29551270402416113,2.6981951363936183,0.4580389437397648,-1.7341169411454507,-0.511131883300021,0.10288904561669264,-1.4076280204399576,1.1295422514220945,0.9440401461305103,0.005712649485697275,-0.14791125527296184,0.04448375236535919,-1.9671450622532973,-0.0013693754601371544,0.07142373877845519,-0.0004598968188368035,-1.2472087047823244,1
2009-06-12,-0.1008610702973176,0.005975930685061187,-0.07001083311150903,0.03522440178129097,-0.024210608149051963,-0.511131883300021,-0.8976678866166228,-0.4555725561877298,-0.2961034824438643,-1.5012007443737816,1.3180043850321033,3.0029511881845954,-0.511131883300021,0.554479973711806,-0.09899567369114722,1.5067646353522093,0.8944091959777053,0.009033091454468902,-0.1350197597917859,0.037718502481660574,-1.9671352694086706,-0.005005617328591264,0.07059125834839651,0.0010691906639436126,-1.2729651705467668,-1
2009-06-16,0.03513246401601875,0.009042311893040455,-0.006121276114386849,-0.0327308725584697,0.01067396503681211,-0.511596748926913,-0.8980438867775472,-0.4560622649081663,-0.2960591740623866,2.6981951363936183,0.2680465788030853,-1.496324881813163,-0.511596748926913,0.11301083462490044,-0.9001993100270782,1.4274761208531406,0.7742338894396299,0.0027845986602054976,-0.1230357926187589,0.037915162331209375,-1.9671370103588264,-0.0032795236095630067,0.06607899842003458,0.000787932523887334,-1.314529067901788,-1
2009-06-17,0.03513246401601875,0.009042311893040455,-0.07001083311150903,-0.09556817644586359,-0.05894430235022145,-0.5116796709036019,-0.8984198869384717,-0.4561526267500053,-0.2961566525016376,2.6981951363936183,1.3730021748821946,-2.8792734374035724,-0.5116796709036019,-0.24267798278416397,-1.641061249902564,1.4609146044785752,0.6055383080219306,-0.011069641367978915,-0.11219423898826925,0.038090009783078665,-1.9671373150251037,0.007239910066492899,0.04607832504784403,0.0008092788128814799,-1.379105023414587,-1
2009-06-18,-0.13485945387565168,-0.1582148449058252,-0.10470199528189207,-0.12968797946164304,-0.13190667864938216,-0.5116897220522915,-0.8987958870993963,-0.45616339057300714,-0.29616846807003167,2.6981951363936183,-1.0269013822127033,0.12441573310953424,-0.5116897220522915,-0.4209262241618559,-1.641061249902564,1.462609530019242,0.4309385055231813,-0.027658846463802792,-0.1027001147851602,0.03787120238709846,-1.9671374455963653,0.021371192930532957,0.00425619763352209,0.0008092788128814799,-1.4172966686969513,1
2009-06-19,-0.10652746756037328,-0.13033865210601425,-0.07579269347323954,-0.10125481028182684,-0.10353242119939324,-0.5116947476266362,-0.8987958870993963,-0.4561683202230374,-0.2961743758542287,2.6981951363936183,-1.0269013822127033,0.12441573310953424,-0.5116947476266362,-0.23678605090380914,-1.342267825400352,1.462609530019242,0.3194581960253241,-0.03821765998735258,-0.09457563339622617,0.03780728953074996,-1.9671374020726113,0.02347268337636945,-0.01960604186361831,0.0008092788128814799,-1.3792460286729067,1
2009-06-22,-0.04419709766676079,-0.05228531226654362,-0.012192229494203947,-0.03841750639443294,-0.02817845535594273,-0.5071692179291634,-0.8957878858120002,-0.45139055768509223,-0.2917405838143563,1.9116056278462314,-0.726913437575841,0.13067341888143655,-0.5071692179291634,0.141001453844025,-0.6819343572504624,-1.3220318274307858,0.29486647288094636,-0.03892975210127292,-0.08763707321200773,0.0006893028134406791,-1.9670589722680898,0.018723951997919836,-0.026258493274641238,-0.009718477834911782,-1.4082886590891373,-1
2009-06-23,0.03853230237385229,0.012387455029017894,-0.09602920473929631,0.006791232601474764,-0.03494073797098325,-0.5114082898889838,-0.8980438867775472,-0.45586702363128007,-0.2961330213648494,-1.4100225010406613,1.8829816807648605,-0.7015987887815701,-0.5114082898889838,0.3867742236397709,-0.20685281229194577,-1.5244735651125458,0.3200989865360365,-0.03347548748040264,-0.08161510279932319,-0.0005614780610208008,-1.9670539670363918,0.015047320216999631,-0.02726104992075864,-0.0026427553636488165,-1.408616681847965,-1
2009-06-24,0.05779805306824148,0.03134326613288921,0.09188125701694519,0.06365757096110718,0.06103827201054242,-0.5096870306758973,-0.8980438867775472,-0.45393487217630313,-0.29381421606751446,2.6981951363936183,-1.0269013822127033,0.12441573310953424,-0.5096870306758973,0.6695791673149747,0.3907340367124787,-1.4665047507472608,0.396334479512625,-0.021111463023319864,-0.07616758447220405,0.006974688701976502,-1.9670191480332746,0.008328184419616191,-0.024371008912954163,-0.0026427553636488165,-1.393964009109731,-1
2009-06-25,0.0011340804376846615,-0.024409119466732677,0.010935211952718083,-0.015955302742378205,0.002608319633728295,-0.5115615699064996,-0.8980438867775472,-0.45602495333683646,-0.2960178195730073,2.6981951363936183,-0.6269174560302203,-0.37619912864265026,-0.5115615699064996,0.17401703815411107,-0.1416615196732816,-1.366473088736306,0.368194101891443,-0.02108776832710809,-0.071247964603868,0.0013034788274836851,-1.9670214983159848,-0.00974812088434462,-0.021092170034683607,0.001201452566096093,-1.4054091832876607,-1
