Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O,Volume,rsi,stocastic_oscillator,mfi,macd,ema,tema,vwap,obv,bbands_upper,bbands_lower,chaikin,BSE_Close,Label
2005-09-08,-0.9415911005477829,-0.9485508602052554,-0.9359830839072523,-0.9411958582518157,-0.9428214039923202,-0.2943532699050604,-0.615044270081709,-0.5131687257010978,-0.11754523555819077,1.5302013986181382,-1.0546829780183655,-0.030361319255919065,-0.2943532699050604,0.34149318711461873,-0.05470898450058007,-1.3022300132368427,0.012687192698638636,-0.9558939345467772,-0.9700998822135827,-0.9552989396557028,-1.694193491833398,-0.9492911115715271,-0.9215804774322941,0.04168603821388641,-1.6563329337136885,-1
2005-09-09,-0.9423806538148495,-0.9393102350019384,-0.9354517722521081,-0.9319967640128939,-0.9348792777221626,0.6651947797000668,-0.30453534890905815,-0.22255649867979735,0.4667627995967868,-0.050379198685426466,-0.7621654281760356,0.3188897869297924,0.6651947797000668,0.9730314094994519,1.1883394650270802,0.2535719761076967,0.02321383143639619,-0.9541606357225577,-0.9699814562831025,-0.9525977224678105,-1.6459248139457667,-0.9456861341206685,-0.9236473260942257,1.3075871782533581,-1.655368316378227,-1
2005-09-12,-0.9321164613429838,-0.937878588843678,-0.9288103765628072,-0.9348879079165551,-0.9338935261757796,-0.05867807193012741,-0.4513807158338769,-0.4399427631983679,0.05669046047028471,0.5988296466514822,-0.93243683778575,-0.14065114226193323,-0.05867807193012741,0.6601427982296789,0.7433281200961793,0.20749360598959662,0.028258803028025435,-0.9530473021722426,-0.969807390864739,-0.9514037817818106,-1.6622296034146864,-0.9436450053937306,-0.9239925944129544,0.13156554556734387,-1.645215880771039,-1
2005-09-13,-0.9298793937529616,-0.9369675412884215,-0.9297401719593094,-0.9351507391805242,-0.9359371113941648,-0.12296479758473743,-0.5083617385551313,-0.46039011339782165,0.047426776031004265,1.0384652127903626,-0.8713137676694424,-0.2279639188083611,-0.12296479758473743,0.6316575258512666,0.6196598120306098,0.18876569584505426,0.03150808388180746,-0.9521177638920312,-0.9695779924711893,-0.950105763943032,-1.675695698600486,-0.9423103850694994,-0.922800955126692,-0.27003913071586605,-1.6380246261654632,-1
2005-09-14,-0.9351430822000723,-0.9391800853511875,-0.9315997627523136,-0.9352821548125088,-0.935249348291959,0.1473999249392986,-0.4269483242999469,-0.3788068893516707,0.3053021234568524,0.8476247406714877,-0.884411568408651,-0.04874295642358809,0.1473999249392986,0.6164663022754948,0.5742364250365504,0.06206590022743305,0.033441283450134016,-0.9513298394475452,-0.969297009501007,-0.9491174748999194,-1.7011002271778024,-0.9414912883377748,-0.9210222223099193,-0.29029784364867467,-1.6386046913551098,-1
2005-09-15,-0.9351430822000723,-0.9421735273184593,-0.9290760323903793,-0.9363334798683856,-0.9366140925058642,-0.2613809385462706,-0.5919506397277204,-0.5020149064154785,-0.09465320629617996,1.2181830807059901,-1.0677807787575744,-0.08550623075892613,-0.2613809385462706,0.4896907860582459,0.43570764260162564,-0.04984748572739756,0.033426540090619385,-0.9507883747825697,-0.9689725853909684,-0.9485969415805396,-1.7084543123951672,-0.941011409783743,-0.919351985166044,-0.3524882553605434,-1.6263974266051329,-1
2005-09-16,-0.9363274121006723,-0.9433448741752176,-0.9304043115282394,-0.9373848049242623,-0.9379789116046937,-0.3187069209919796,-0.6117810397056019,-0.519355010032807,-0.15758661058497472,1.3276529220747928,-1.063414845177838,-0.08091082146700887,-0.3187069209919796,0.3608938662700918,0.2971788601667051,-0.059948600892521936,0.0318857986350422,-0.9504605085931696,-0.968615431845838,-0.9480998890480956,-1.7132770672797795,-0.9408583884704614,-0.9176657746304575,-0.2480350704224136,-1.6138120836511902,-1
2005-09-19,-0.9383012952683388,-0.9397006839541912,-0.9341234931142479,-0.9402759488279234,-0.9404850008748472,-0.2380580971746005,-0.5950465249563349,-0.4962233292835219,-0.009707332588543529,2.0102295800214436,-0.8189225647126069,-0.11307868651042968,-0.2380580971746005,0.02027298516459928,-0.3500228069028182,-0.22698320387844392,0.027377444238176313,-0.9505652166596984,-0.9682419182248134,-0.9478799216403899,-1.721661013884448,-0.9416148395439855,-0.9151417529643968,-0.28882214769569614,-1.6055409755452448,-1
2005-09-20,-0.9413279161254273,-0.9472493636977459,-0.9370457072175403,-0.9425100145716617,-0.9436927664343021,-0.25750953822648454,-0.5896078076628231,-0.5027751173163821,-0.044349839504195195,1.9206633461742413,-0.9760961735831126,-0.08550623075892613,-0.25750953822648454,-0.22422953367402193,-0.7453731821967186,-0.2868889086440614,0.021234553044657864,-0.9509564454228785,-0.967869758469095,-0.9478318624325985,-1.7291860476427992,-0.9422295994937474,-0.9135114082632386,-0.15499916196105484,-1.598362668823366,-1
2005-09-21,-0.9439597603489827,-0.9507634042680215,-0.9490002194582818,-0.951577693178599,-0.9537157100537561,0.4605123880798494,-0.3927262416376957,-0.310757998773537,1.1180071338370225,2.2859530842177316,-0.7010423580597279,-0.3106812860628717,0.4605123880798494,-1.0114812211481663,-1.3418656048179318,-0.5039321357421463,0.007234002589085161,-0.9525151128380858,-0.9675331274072797,-0.9496082779270391,-1.768416611844733,-0.9412897595190888,-0.9152942484756509,-0.47598193778089976,-1.6000640207412142,1
2005-09-22,-0.9536975839761374,-0.9600040294713386,-0.9490002194582818,-0.9552573308741678,-0.9556957686905986,-0.09367560489115222,-0.5304512980241639,-0.46210569074212343,0.17069770940426418,1.7491410813557433,-1.0110236422210028,-0.0992924586346779,-0.09367560489115222,-1.2586283951005943,-1.7909669801311507,-0.6287011436335962,-0.007522344860729836,-0.9543608690854585,-0.9672622005674284,-0.9504601996907432,-1.783176023232437,-0.9397184564926009,-0.9183306094747479,-0.39156826342931655,-1.6344406519580028,1
2005-09-23,-0.9564610204108706,-0.956359839250312,-0.9547118197510805,-0.9580170591458442,-0.9587525771367945,0.1001598291685423,-0.41615456228666964,-0.41270942233855895,0.4839135261462431,1.9751055667480304,-0.7010423580597279,-0.0992924586346779,0.1001598291685423,-1.4293412504922087,-1.5176813904831334,-1.04140762303015,-0.021807883101766377,-0.9563317078654925,-0.9670807136627346,-0.9522019850432164,-1.8064945816746596,-0.9384340243848359,-0.9228215799354735,-0.3891235690625253,-1.6343176470628766,1
2005-09-26,-0.9571189814667593,-0.9570105875040668,-0.9476719403204217,-0.9523661869705066,-0.9520713577427175,-0.09120166157455425,-0.5236738195507107,-0.4595048760653775,0.22878870180923774,2.1741416419640354,-0.9542665056844313,0.1212871873773504,-0.09120166157455425,-0.8195096566542077,-0.9420543392403249,-0.947901058726774,-0.027380778682989902,-0.957279726011869,-0.9669865992908246,-0.9528614508250921,-1.7916259289361467,-0.9381591124995592,-0.9244607415003896,-0.10461078084346807,-1.601129631569516,1
2005-09-27,-0.9521184774420043,-0.9566201385518139,-0.9447497262171293,-0.9488179649069224,-0.9507972816703633,-0.2301116035972846,-0.5810732051406968,-0.49714004290074665,-0.04533019662923456,1.383265943091029,-1.0372192436994205,0.07073768516626058,-0.2301116035972846,-0.4867228025521891,-0.5806140977622836,-0.7215508750057149,-0.028109265170996236,-0.9576241059828996,-0.9669659479441858,-0.953218748135228,-1.7828910908269089,-0.9383033733664318,-0.9253058600031857,0.293867258702851,-1.5950946229781242,1
2005-09-28,-0.9486970799513823,-0.9485508602052554,-0.9391709538381166,-0.9427728458356309,-0.9437638606105431,-0.11710276173700021,-0.4437665116229603,-0.46249726706295596,-0.01908700294120891,0.42379498050564285,-0.949900572104695,0.1626458710046057,-0.11710276173700021,0.005945167669231813,0.03517298031142198,-0.6898093732572124,-0.022605245094825442,-0.9571095002997142,-0.9669916326808671,-0.95327076838013,-1.7691661470611113,-0.9384328911470636,-0.9253958688608914,0.31875934375026765,-1.5846702818132894,-1
2005-09-29,-0.9433017992930939,-0.9498523567127648,-0.9397022654932606,-0.945663989739292,-0.9444584848313973,-0.2411745991220813,-0.5290288642704762,-0.49831214347106445,-0.11335869639886773,0.6222456555004238,-0.9760961735831126,-0.12686491438618144,-0.2411745991220813,-0.2301293870228536,-0.25933388311513367,-1.8350985366320232,-0.020973218875878864,-0.9570523674716289,-0.9670506418354418,-0.9551453107604088,-1.7774124790000527,-0.9403984416082694,-0.9252158404891907,0.10400133418341326,-1.5789550859492252,-1
2005-09-30,-0.9459336435166492,-0.9528457986800366,-0.9444840703895573,-0.9484237180109686,-0.9506830144295446,0.3797536935263539,-0.56090811486783,-0.32877097078889256,1.3019456038340216,3.296353866049566,-0.9193390370465413,-0.1314603236780987,0.3797536935263539,-0.44478293881101655,-0.5404540709313884,-1.5540068644071667,-0.022265576903326128,-0.9573740357195996,-0.9671393892057909,-0.9565394645146639,-1.8130769999448935,-0.941970227502279,-0.9254644505699141,-0.023376807784100395,-1.5809866089013587,-1
2005-10-03,-0.9518552930196487,-0.9534965469337914,-0.9450153820447014,-0.9481608867469994,-0.9485977694844582,-0.34082673952830805,-0.6072627207232999,-0.5273750540132708,-0.18533900193168773,1.3048223134470747,-0.9237049706262774,0.08452391304201234,-0.34082673952830805,-0.4215104574414011,-0.4153464976351501,-1.4406589276293427,-0.022894352872926228,-0.9576174640711127,-0.9672532522094858,-0.9573701460157314,-1.8092309848426134,-0.9437500365106619,-0.9253969885886166,0.11998147158902683,-1.5728074307696656,-1
2005-10-04,-0.9473811578396046,-0.9540171455367951,-0.9402335771484047,-0.9465838991631843,-0.948093947541308,-0.30654521810601915,-0.6097728979356899,-0.5177021816865153,-0.13854835137364685,1.4183899563644418,-1.0983423138157282,-0.016575091380167294,-0.30654521810601915,-0.27758200705552827,-0.21542110621775354,-1.5208597690018062,-0.021717785192753906,-0.9576163305287224,-0.9673839353261576,-0.9589196901926238,-1.8038712084173356,-0.9457319356837486,-0.9248420805083011,0.11878720176287928,-1.5595604509587817,-1
2005-10-05,-0.9479075266843157,-0.9493317581097612,-0.9404992329759768,-0.9452697428433383,-0.9450655840465328,-0.1898155852496139,-0.5281084659592665,-0.4838581330024824,-0.10028266544939898,0.23002750728065058,-0.93243683778575,0.0477606387066743,-0.1898155852496139,-0.1572220324462044,-0.06979199916011983,-1.4156254445547112,-0.01939583818862171,-0.9574385941416772,-0.9675217479963487,-0.9592040332448204,-1.793357028216068,-0.9475841041908897,-0.9240786522398847,0.02803887043196291,-1.5693348083620036,-1
2005-10-06,-0.9492234487960933,-0.9443860713812252,-0.9410305446311208,-0.9435613396275384,-0.9415081365798916,0.422539086473785,-0.24261764433676988,-0.3045729075257291,0.13229670658106724,-0.5620189920348028,-0.7490676274368268,0.1534550524207712,0.422539086473785,-0.0011958670582981606,0.11952584001480183,-1.341458751100996,-0.015819491864097174,-0.9570547757608389,-0.9676555965167517,-0.958468945688468,-1.7558032424327372,-0.9491079381277515,-0.9232735029045405,-0.24360360357760388,-1.5946828802765445,-1
