Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O,Volume,rsi,stocastic_oscillator,mfi,macd,ema,tema,vwap,obv,bbands_upper,bbands_lower,chaikin,BSE_Close,Label
2004-05-03,-1.002200066638877,-1.0078018555883734,-1.0013694910236983,-1.004059470669218,-1.0048508356165249,-0.18569182332126144,-0.4582957708931824,-0.5117004009114058,-0.12400308467297834,0.04610438478412748,-0.7027861560747547,-0.030829668740240682,-0.18569182332126144,0.6738888784756608,0.6600759309170863,1.17372397048998,0.21445441997341708,-1.0364439922132787,-1.0832503505339348,-1.0218553510896091,-2.262904430410188,-1.0234886308741515,-1.0170325017620754,-0.5852730308993547,-1.6594504913270012,-1
2004-05-04,-1.0104840262011827,-1.0173367494337493,-1.012576087875229,-1.0261605970287553,-1.0152854237563023,-0.3409875486821909,-0.5461248848491924,-0.6344100991628859,-0.306018947834458,-0.902715017882925,-0.6747088329465432,-0.3394261260418073,-0.3409875486821909,0.16615038969865115,-0.02738338103818043,0.9959757898444416,0.19429276942290283,-1.0365011853709698,-1.0808668580258907,-1.0214503681337221,-2.2775352535289715,-1.023506627377621,-1.010583700544633,-0.9326636701500866,-1.6521006446375528,-1
2004-05-05,-1.0328507170194086,-1.0407653457395303,-1.029385983152525,-1.0406644612022018,-1.0371124744612907,-0.44074682104627055,-0.619720822235256,-0.7153033324098724,-0.2994549604476538,-0.3755224677415132,-0.8207109132132434,-0.16352614537991428,-0.44074682104627055,-0.13293893131745843,-0.478528554508824,0.9627903830840779,0.16287060145354001,-1.0385055579991012,-1.078468071079876,-1.0211822398752664,-2.2881932470425674,-1.0257136388475319,-1.002940952194474,-0.7901700100722955,-1.647484524709045,-1
2004-05-06,-1.03505977290269,-1.0391307925088944,-1.0209810355138769,-1.0334815951353522,-1.0306943425304171,-0.542412506930364,-0.7199779293913655,-0.7895770291937128,-0.33257326044471136,-0.07917538889242047,-0.955482064228659,0.046319445585150956,-0.542412506930364,0.010464436064651285,-0.3690784093031951,0.9450755044082175,0.14295856328095144,-1.039274586927391,-1.0761142302730993,-1.0209525026523747,-2.281584004458489,-1.0299737960180801,-0.9910754369795154,-0.5743684679795328,-1.639076423066724,-1
2004-05-07,-1.0328507170194086,-1.0374962392782583,-1.029385983152525,-1.037073028168777,-1.034227486248809,-0.48449782413052406,-0.6720017098312051,-0.747100676880309,-0.34590537836671315,-0.8162274583904859,-0.7533253377055356,-0.08329106648150701,-0.48449782413052406,-0.06791170320585192,-0.6311864278457733,0.8978395320738748,0.12236777101440287,-1.0404251256732877,-1.07385662448612,-1.0206576079962932,-2.29049965085797,-1.032967090074443,-0.9832270526696013,-0.4163226834696558,-1.649448504012644,-1
2004-05-10,-1.0408585445963041,-1.0513899417386634,-1.0433942292169383,-1.0442558942356266,-1.0485015519278489,-0.5572609330046859,-0.7741334304867709,-0.8030251984125784,-0.2878528248472938,1.218138003494166,-0.7589408023311779,-0.06477527904341301,-0.5572609330046859,-0.2271321001223136,-0.8850923907047198,0.7580072188028572,0.09817198429951242,-1.0423903532691556,-1.0717466740750632,-1.0191582082196047,-2.2965175672895954,-1.0330604272196526,-0.9829339124883254,-0.16988702906799427,-1.6628972099723907,-1
2004-05-11,-1.0546651438668138,-1.0690976017372187,-1.0851388024888895,-1.0916351838688847,-1.0905496126110057,-0.3065993414471332,-0.6119446477189927,-0.6350353461978353,-0.10654099382578633,0.8454783721517446,-0.28724177377722326,-0.8146646702862198,-0.3065993414471332,-1.079407386594305,-1.567032642448252,0.5072377847795636,0.03440492076408695,-1.0504792475865845,-1.0699301751669468,-1.0205903262961058,-2.312517872006783,-1.0251352785365115,-1.0017040456640312,-0.4375039840530499,-1.6900854942029528,-1
2004-05-12,-1.085039662261935,-1.0936159001967567,-1.082477235736651,-1.0874912226764715,-1.0894196060608923,-0.549554855694578,-0.7201862197801939,-0.8031460242715373,-0.3217994749272554,0.26295922145266937,-0.8459805040286339,-0.04317352703230336,-0.549554855694578,-0.9798898559407386,-1.455756324657257,0.6804166801951652,-0.012183521866834364,-1.0569311068831757,-1.0684820675339375,-1.0202542034890447,-2.30619306748995,-1.020949294599923,-1.0113426058198727,-0.16452986201030306,-1.686248580993934,-1
2004-05-13,-1.098155931568919,-1.0870776872742134,-1.0856991323314662,-1.0870768265572301,-1.0868316824088402,-0.4002318955522373,-0.684499133160914,-0.6988719056254946,-0.18918363645713504,0.733553295161529,-0.6466315098183315,0.2592510011232319,-0.4002318955522373,-0.969408839331511,-1.4313879103879827,0.5864478631732232,-0.04821709394145596,-1.0624668666957033,-1.0674356642251965,-1.0186590738957093,-2.293921600946326,-1.017681390088229,-1.0207716123910675,-0.072134725377955,-1.6813865202495628,-1
2004-05-14,-1.083797068327589,-1.0978384960425662,-1.1302453548163003,-1.141777114297085,-1.1219606256216446,0.23596870371667525,-0.5010647307326308,-0.28547703955851506,0.4698584942729941,1.4407162815997077,0.024416512945925426,-1.283731285384601,0.23596870371667525,-1.7172751233547185,-1.7351899289016643,-0.6956207361655531,-0.12633346932747683,-1.0746369334762789,-1.0669278002360962,-1.0368236826790067,-2.3315292243775962,-1.0122730520198269,-1.049438768877768,-1.1238853569972136,-1.7203586803017212,-1
2004-05-17,-1.1444080391251263,-1.157635901729995,-1.2591212186089022,-1.214434567204064,-1.1934988183545323,0.27947384149762444,-0.5975726108898275,-0.3190218330860294,0.7473269826275103,2.3316653319593192,1.374935755412903,-1.552210203236964,0.27947384149762444,-2.331929873978925,-1.1217413742246376,-0.8307527164038994,-0.2530697866851849,-1.094976968002723,-1.0671981691643024,-1.0692843678549289,-2.3708694035428657,-0.9926029900949831,-1.1022767778423197,-0.47040593148165416,-1.7871304294007937,-1
2004-05-18,-1.2396735740916431,-1.142652497115833,-1.2395096741187237,-1.153103941556348,-1.1787489736189085,-0.24163728588809402,-0.586116639504261,-0.6264318846197565,0.01338787141565249,1.395564688041155,1.2907037860282682,1.947273622562801,-0.24163728588809402,-1.1744909603839917,-0.40152499066668146,-1.581830924999613,-0.2930457412153527,-1.104338964403634,-1.0682161336093625,-1.0907127108558332,-2.352282039283013,-0.9988197922795771,-1.1187103474452345,0.34404350615831136,-1.743161414118647,-1
2004-05-19,-1.1292207799275658,-1.133117603270457,-1.1410317042858986,-1.143158434694556,-1.1461306730643452,0.4910382542166463,-0.5832005740606622,-0.1415256545644343,1.1792572435500954,2.895106344535062,-0.4865907679875255,-0.2993085865926036,0.4910382542166463,-1.015002838815561,-0.2595904556186605,-1.8606276206352468,-0.3119193285201273,-1.1111122567493235,-1.069898974851103,-1.1090494579026817,-2.3045164842871464,-1.0102941512219359,-1.1280965874416236,-0.2622608566842013,-1.7278988946419096,-1
2004-05-20,-1.1225936122777211,-1.132300326655139,-1.1480358273181053,-1.1493743764831759,-1.1350304539857419,-0.2381568748656181,-0.6279830076587859,-0.6061210743701635,-0.03510528659726676,0.9860206563269582,-0.32935775846954063,-0.5863032918830605,-0.2381568748656181,-1.0802718293419795,-0.32661232262585393,-1.870252822371802,-0.328930008316272,-1.117820217116692,-1.0721715704908144,-1.120763851281385,-2.3232424530057187,-1.0225897802940165,-1.1361764975918076,-0.2051911542535619,-1.7366475297215795,1
2004-05-21,-1.1430273791980754,-1.1446956886541277,-1.1582618469451267,-1.135561172508465,-1.146044582864766,-0.5154079181496788,-0.7487914331793055,-0.7891206735948806,-0.3018929007390446,0.2337060763302267,-0.37989694010032143,0.1790159222248246,-0.5154079181496788,-0.8449854929555836,-0.10258520405038063,-1.8486972097385652,-0.32583961076728823,-1.121772063506698,-1.0749175929989327,-1.1309057856312386,-2.3155577752541476,-1.038661868977975,-1.137745407146061,0.2868460111174333,-1.7331641564353641,1
2004-05-24,-1.1292207799275658,-1.1372039863470467,-1.1295449425130797,-1.1359755686277064,-1.1350920784450198,-0.4365219206941629,-0.6754037861820703,-0.7357226015329997,-0.2300279694549286,0.5484953553652073,-0.8010567870234953,-0.138838428795789,-0.4365219206941629,-0.8500452717190763,0.029938091806763482,-1.6680129462321485,-0.3201399385438144,-1.1252528486225544,-1.0780328047640626,-1.1376455516666784,-2.326384021891489,-1.0517765640430359,-1.1394037479127062,0.18239276212341246,-1.714049352448617,1
2004-05-25,-1.1488261508916895,-1.1485096461922781,-1.155460197732244,-1.1605630717026918,-1.158987956937426,-0.5322018204557543,-0.7166452831701098,-0.8019438313760395,-0.3204018795267158,0.06263877115768189,-0.5146680911157371,-0.24993315342435296,-0.5322018204557543,-1.1442688463185793,-0.3005460215502091,-1.6343383823459139,-0.3347253583423289,-1.1315833893421465,-1.0814834451473454,-1.1424803509269965,-2.3333998965264464,-1.0629280100106293,-1.1448083847949255,0.10155758661340604,-1.716533591170388,1
2004-05-26,-1.162356618176789,-1.1546392208071627,-1.1470552500935962,-1.1481311881254521,-1.1482383822129067,-0.5661542103774782,-0.7594836731391676,-0.8220536323019074,-0.32871024394434334,0.3551702223821083,-0.8094799839619587,0.3302281863025922,-0.5661542103774782,-0.9117093987124957,-0.13344731254949324,-1.5313023102463985,-0.3309410382708996,-1.1353943106302509,-1.0851930156437866,-1.1456863112721312,-2.327736147429811,-1.079459931861507,-1.1433174743786565,0.21870915397846993,-1.7189303317172853,1
2004-05-27,-1.156833978468585,-1.138293688500804,-1.1467750851723078,-1.1426059065355676,-1.1392258655522765,-0.524386980301194,-0.7011623642671926,-0.7937900725794145,-0.3840565921376241,-1.3160746772217882,-0.478167571049062,0.3302281863025922,-0.524386980301194,-0.8078081249370946,0.04425711568136618,-1.4779200703756787,-0.3191688671636417,-1.137952421375256,-1.0890769910017204,-1.149684870823598,-2.3204090533203114,-1.098621052164098,-1.1374702695964662,0.19748473734236624,-1.7216971658957456,1
2004-05-28,-1.152415866702022,-1.165536242344735,-1.1862783390739533,-1.1933003651227563,-1.1737089658994173,-0.5497478714467047,-0.7266432218338769,-0.8150987792582981,-0.34727287573896404,-0.3316427500578492,-0.24793352139772687,-0.9010716783306584,-0.5497478714467047,-1.3983156233251979,-0.5859957402254404,-1.6166091719960896,-0.35305329485530024,-1.1470019603780819,-1.0931851755916377,-1.15313893276849,-2.3267261711462117,-1.1178371855308364,-1.1381138480529098,0.02445005478110928,-1.7480837776592153,1
2004-05-31,-1.203776415988318,-1.2162073924944472,-1.245112972544489,-1.237502617841831,-1.239000534790106,-0.5008773553179465,-0.667905332184245,-0.7968194436306453,-0.3344484984680946,-0.511613186354616,-0.11316237038231132,-0.7406015205338439,-0.5008773553179465,-1.790789384659112,-1.2194196682181424,-1.477090483061411,-0.4163428217400726,-1.1608023958180136,-1.0976361767208516,-1.1606599847164183,-2.3349895164123904,-1.1183776343725171,-1.1594694604290605,0.031478815865119913,-1.7570428813216912,1
2004-06-01,-1.2396735740916431,-1.2271044140320198,-1.2255014280543104,-1.2205123769529367,-1.2208099408897841,-0.6080807550428193,-0.772050526598486,-0.8553874204512545,-0.3772897702123521,-0.4333928200489541,-0.7308634792029662,0.44132291093115616,-0.6080807550428193,-1.4753298566996207,-0.9336439479354259,-1.4541453037137044,-0.44558843894694283,-1.1704728585073807,-1.1024389358065754,-1.1637023010121934,-2.3309954568989126,-1.1285016668059136,-1.1680162238755183,0.16150622707012136,-1.7481157026689669,1
2004-06-02,-1.2092990556965217,-1.1615860720373652,-1.1946832867126012,-1.1511700929998883,-1.1659704370189183,-0.019827719595868352,-0.3310997734485893,-0.4823237807137669,0.009863784886014594,0.25914359382800284,0.0019546544433562355,1.311564920521574,-0.019827719595868352,-0.42175232683069874,0.3496050693550381,-0.8155175376457878,-0.3996097738299282,-1.1695080954776975,-1.107403223401725,-1.1686478638677287,-2.3035747121342025,-1.1432630371444403,-1.1609200853106243,0.9225135530510098,-1.737643117062718,-1
2004-06-03,-1.137780871475282,-1.1344797309626535,-1.1407515393646102,-1.1386000773829015,-1.1368444419460337,0.3129743294600039,-0.21334627363088743,-0.2477191297223429,0.33797547736120914,0.695397018914865,-0.5202835557413794,-0.006141952156115363,0.3129743294600039,-0.26239479440920616,1.1097311472095968,-0.11293370892353502,-0.34750831095756257,-1.1669778029904796,-1.1123552141445086,-1.170611621522798,-2.262900404048271,-1.142726268385879,-1.1610506465468204,0.27002238619636104,-1.750141167176532,-1
2004-06-04,-1.1457886990521775,-1.1427887098850527,-1.1464949202510197,-1.1323841355942816,-1.1506386118574161,-0.1989876980878019,-0.6625592122043139,-0.5875608339062047,-0.3657674598174536,-1.6652046048787668,-0.5764382019978026,0.31171239886449825,-0.1989876980878019,-0.18222206970635557,1.2133419672389543,0.3466718489139728,-0.2970559007960563,-1.1639471091671199,-1.1171555921773912,-1.1605167329851651,-2.242614555617006,-1.1407241763115077,-1.1509648661720184,0.5674706532706616,-1.7417448896118968,-1
