Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2008-09-15,161.1,166.45,149.75,156.55,154.832945148,4342430.0,42869.0,672351226.0,769839.0,17.73,16.7,-4.55
2008-09-16,152.0,161.95,141.0,160.3,155.21281943,3423132.0,34233.0,531313969.0,551753.0,16.12,20.95,8.3
2008-09-17,155.0,163.0,155.0,157.15,157.984865086,2010583.0,21904.0,317641684.0,379754.0,18.89,8.0,2.15
2008-09-18,150.0,157.5,145.0,155.7,151.879322431,2985849.0,33308.0,453488723.0,764948.0,25.62,12.5,5.7
2008-09-19,165.0,165.6,159.0,164.05,162.05494886,2983465.0,33173.0,483485268.0,691731.0,23.19,6.6,-0.95
2008-09-22,167.0,167.65,159.5,161.0,164.34375922,2057379.0,24540.0,338117399.0,465846.0,22.64,8.15,-6.0
2008-09-23,151.05,165.35,151.05,160.05,162.33153659,4268464.0,46125.0,692906320.0,518442.0,12.15,14.3,9.0
2008-09-24,160.0,164.25,159.3,161.3,162.063198493,2201793.0,26207.0,356829616.0,244787.0,11.12,4.95,1.3
2008-09-25,161.0,165.7,160.05,164.85,163.340201998,3306271.0,35951.0,540046973.0,609318.0,18.43,5.65,3.85
2008-09-26,165.0,165.5,160.0,161.4,162.80184739,2312127.0,27775.0,376418547.0,452705.0,19.58,5.5,-3.6
2008-09-29,162.55,165.0,149.5,152.7,154.880747337,3587031.0,39617.0,555562042.0,816327.0,22.76,15.5,-9.85
2008-09-30,149.0,156.25,143.0,153.45,151.99783866,2621985.0,30816.0,398536053.0,381780.0,14.56,13.25,4.45
2008-10-01,151.4,156.8,151.4,154.3,154.392149543,1698347.0,20165.0,262211444.0,227323.0,13.38,5.4,2.9
2008-10-03,155.0,159.0,148.6,149.45,152.256101256,3128782.0,31980.0,476376149.0,654586.0,20.92,10.4,-5.55
2008-10-06,147.5,147.5,137.9,139.35,141.291817841,2221773.0,27233.0,313918346.0,468729.0,21.1,9.6,-8.15
2008-10-07,140.0,149.4,140.0,145.8,144.498055598,2435196.0,30015.0,351881087.0,472321.0,19.4,9.4,5.8
2008-10-08,142.0,142.8,131.0,137.55,136.750570974,2433125.0,29439.0,332731233.0,419633.0,17.25,11.8,-4.45
2008-10-10,131.8,131.8,118.9,123.7,124.398726649,3307178.0,35854.0,411408732.0,611677.0,18.5,12.9,-8.1
2008-10-13,122.0,130.45,122.0,129.25,127.369924233,2128225.0,22689.0,271071857.0,554039.0,26.03,8.45,7.25
2008-10-14,135.0,136.0,124.2,125.7,131.810011366,1823867.0,22395.0,240403930.0,505744.0,27.73,11.8,-9.3
2008-10-15,123.0,126.8,119.7,121.05,122.774005767,2101443.0,25397.0,258002575.0,372852.0,17.74,7.1,-1.95
2008-10-16,115.0,119.5,111.8,117.5,115.580638504,2025422.0,27526.0,234099568.0,374799.0,18.5,7.7,2.5
2008-10-17,120.0,121.5,112.55,113.6,116.845086065,1705334.0,23029.0,199259898.0,332564.0,19.5,8.95,-6.4
2008-10-20,112.9,116.7,108.25,114.9,113.092106455,1931515.0,24536.0,218439100.0,332248.0,17.2,8.45,2.0
2008-10-21,117.0,121.65,114.25,120.2,118.206118929,1555403.0,22026.0,183858152.0,292601.0,18.81,7.4,3.2
2008-10-22,119.0,119.85,111.0,111.75,114.222504669,1700616.0,21195.0,194248619.0,343600.0,20.2,8.85,-7.25
2008-10-23,106.0,111.0,105.15,106.85,108.219853734,1395405.0,20131.0,151010525.0,262832.0,18.84,5.85,0.85
2008-10-24,106.0,106.45,94.1,96.85,101.030284945,2216778.0,28373.0,223961713.0,777734.0,35.08,12.35,-9.15
2008-10-27,94.5,96.7,82.0,90.1,88.1080170573,2254755.0,27658.0,198661992.0,524475.0,23.26,14.7,-4.4
2008-10-28,97.4,98.0,93.55,94.4,94.6824683458,498196.0,7847.0,47170427.0,192537.0,38.65,4.45,-3.0
2008-10-29,97.7,101.0,93.6,98.1,97.8200815205,2344195.0,25572.0,229309346.0,379745.0,16.2,7.4,0.4
2008-10-31,101.0,103.5,99.05,101.9,100.992653961,1783410.0,20569.0,180111309.0,410921.0,23.04,4.45,0.9
2008-11-03,104.25,109.45,104.0,108.7,107.377392273,1589545.0,20436.0,170681197.0,319297.0,20.09,5.45,4.45
2008-11-04,109.0,124.95,106.05,122.6,115.579211758,3168368.0,36680.0,366197476.0,625474.0,19.74,18.9,13.6
2008-11-05,126.0,129.8,114.65,115.6,120.729118241,2686663.0,32374.0,324358455.0,439484.0,16.36,15.15,-10.4
2008-11-06,112.0,115.4,107.0,110.25,110.893043686,2368855.0,29002.0,262689541.0,218289.0,9.21,8.4,-1.75
2008-11-07,105.25,121.9,105.25,117.2,116.452817615,3505270.0,37627.0,408198568.0,679550.0,19.39,16.65,11.95
2008-11-10,118.7,123.6,117.6,122.55,121.168744189,2073784.0,24099.0,251277803.0,376132.0,18.14,6.0,3.85
2008-11-11,119.9,121.7,113.05,114.0,117.36634907,1804907.0,22676.0,211835345.0,296488.0,16.43,8.65,-5.9
2008-11-12,112.9,115.4,107.5,109.4,111.89344979,2472684.0,29731.0,276677143.0,269819.0,10.91,7.9,-3.5
2008-11-14,105.0,114.9,105.0,108.95,110.946134558,1564918.0,19915.0,173621603.0,171696.0,10.97,9.9,3.95
2008-11-17,109.1,110.9,103.6,108.85,106.675795164,1943876.0,23101.0,207364518.0,165141.0,8.5,7.3,-0.25
2008-11-18,105.0,107.0,101.55,103.1,104.435230323,1966221.0,22925.0,205342743.0,254834.0,12.96,5.45,-1.9
2008-11-19,102.0,108.0,100.0,100.9,104.712062773,1884890.0,21783.0,197370720.0,183284.0,9.72,8.0,-1.1
2008-11-20,97.85,101.35,95.5,99.4,98.045190807,1708821.0,21105.0,167541681.0,222922.0,13.05,5.85,1.55
2008-11-21,100.8,106.5,98.0,104.45,102.110790034,2187778.0,26251.0,223395740.0,318410.0,14.55,8.5,3.65
2008-11-24,104.9,112.15,103.15,111.05,108.636596478,2734990.0,31277.0,297120005.0,375122.0,13.72,9.0,6.15
2008-11-25,114.7,116.0,106.65,107.8,111.927452584,2306781.0,26643.0,258192121.0,297492.0,12.9,9.35,-6.9
2008-11-26,109.0,113.5,107.6,112.9,110.265457083,2394873.0,26282.0,264071766.0,386694.0,16.15,5.9,3.9
2008-11-28,100.0,111.95,100.0,109.65,109.10566584,1291865.0,17191.0,140949791.0,187364.0,14.5,11.95,9.65
2008-12-01,111.25,116.8,105.55,106.95,112.192251403,2237050.0,25402.0,250979676.0,256642.0,11.47,11.25,-4.3
2008-12-02,104.0,106.2,101.15,105.4,104.211993413,1719794.0,20380.0,179223161.0,186095.0,10.82,5.05,1.4
2008-12-03,108.0,108.25,103.05,104.45,105.074387449,1725896.0,19543.0,181347465.0,299206.0,17.34,5.2,-3.55
2008-12-04,105.0,108.5,104.0,107.8,106.352489166,1630104.0,19706.0,173365618.0,277466.0,17.02,4.5,2.8
2008-12-05,108.0,110.25,105.7,106.3,107.793408453,1493701.0,18413.0,161011122.0,220955.0,14.79,4.55,-1.7
2008-12-08,110.0,113.0,108.6,109.7,110.937406845,1787336.0,21631.0,198282421.0,355156.0,19.87,4.4,-0.3
2008-12-10,111.5,113.75,109.8,113.0,112.182712464,1796057.0,20910.0,201486546.0,398183.0,22.17,3.95,1.5
2008-12-11,113.75,119.4,111.5,118.0,115.966155115,3347330.0,35939.0,388176990.0,407481.0,12.17,7.9,4.25
2008-12-12,115.0,118.5,111.15,116.8,116.129170665,2932206.0,30723.0,340514651.0,428027.0,14.6,7.35,1.8
2008-12-15,118.9,122.85,118.05,120.05,120.613156329,2755343.0,29145.0,332330616.0,374412.0,13.59,4.8,1.15
2008-12-16,120.0,125.9,119.0,123.75,122.508183622,3213675.0,29444.0,393701487.0,516551.0,16.07,6.9,3.75
2008-12-17,125.55,126.7,114.6,115.8,121.737160918,3168665.0,32491.0,385744281.0,492842.0,15.55,12.1,-9.75
2008-12-18,115.8,124.9,115.8,124.25,121.088160126,2828172.0,30828.0,342458144.0,595408.0,21.05,9.1,8.45
2008-12-19,123.0,128.5,122.25,125.45,125.742973423,2442868.0,27147.0,307173486.0,425695.0,17.43,6.25,2.45
2008-12-22,125.5,128.9,123.75,125.0,126.317843603,2493437.0,27205.0,314965585.0,271149.0,10.87,5.15,-0.5
2008-12-23,124.0,125.85,122.3,124.25,124.130552027,2085207.0,19176.0,258837896.0,472016.0,22.64,3.55,0.25
2008-12-24,123.6,124.35,116.9,117.55,120.35896641,1532174.0,17207.0,184410879.0,347179.0,22.66,7.45,-6.05
2008-12-26,117.9,121.7,113.75,114.6,117.646029519,1899455.0,21056.0,223463339.0,375012.0,19.74,7.95,-3.3
2008-12-29,113.75,117.6,112.5,115.9,114.630990025,1890518.0,20886.0,216711950.0,400708.0,21.2,5.1,2.15
2008-12-30,117.9,121.75,115.0,120.4,118.682755839,2248448.0,22632.0,266852005.0,322323.0,14.34,6.75,2.5
