Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2004-05-27,394.5,398.0,380.75,384.85,388.84837989526,47929.0,1433.0,18637114.0,17278.0,36.05,17.25,-9.65
2004-05-28,380.1,389.0,346.4,348.7,363.95754732824,89323.0,2630.0,32509780.0,26935.0,30.15,42.6,-31.4
2004-05-31,352.9,367.0,327.5,353.75,348.63061521349,70122.0,2272.0,24446676.0,13765.0,19.63,39.5,0.85
2004-06-01,356.0,367.0,351.15,353.65,359.1757370124,44504.0,1478.0,15984757.0,9538.0,21.43,15.85,-2.35
2004-06-02,350.0,369.0,350.0,364.05,363.14769636794,62141.0,2085.0,22566361.0,11578.0,18.63,19.0,14.05
2004-06-03,368.9,372.15,343.1,347.15,357.33171625871,63283.0,2015.0,22613023.0,12196.0,19.27,29.05,-21.75
2004-06-04,345.0,381.85,342.15,381.35,364.52428631569,87889.0,2182.0,32037675.0,29824.0,33.93,39.7,36.35
2004-06-07,377.0,391.1,355.5,361.9,369.05079839972,143725.0,4104.0,53041826.0,32828.0,22.84,35.6,-15.1
2004-06-08,367.4,378.0,358.3,369.4,370.09759594972,124831.0,4570.0,46199653.0,12975.0,10.39,19.7,2.0
2004-06-09,369.0,379.85,367.0,371.05,373.47610764687,60940.0,2163.0,22759634.0,10632.0,17.45,12.85,2.05
2004-06-10,371.9,377.5,363.0,368.05,371.40146446451,42746.0,1554.0,15875927.0,6150.0,14.39,14.5,-3.85
2004-06-11,369.0,371.0,352.0,355.6,360.72472421019,50582.0,1675.0,18246178.0,12129.0,23.98,19.0,-13.4
2004-06-14,356.95,357.0,323.0,326.3,332.83260369343,84745.0,2819.0,28205899.0,23710.0,27.98,34.0,-30.65
2004-06-15,322.0,343.9,322.0,336.9,337.53003483474,49376.0,1852.0,16665883.0,8523.0,17.26,21.9,14.9
2004-06-16,340.55,346.0,329.8,335.25,337.43197090328,45091.0,1576.0,15215145.0,6002.0,13.31,16.2,-5.3
2004-06-17,335.0,341.8,327.0,336.75,332.81882158528,35098.0,1338.0,11681275.0,9712.0,27.67,14.8,1.75
2004-06-18,339.0,344.5,329.35,331.8,336.6389416197,68482.0,2373.0,23053708.0,16302.0,23.8,15.15,-7.2
2004-06-21,334.8,348.0,330.0,340.25,339.49829603716,66316.0,2513.0,22514169.0,12709.0,19.16,18.0,5.45
2004-06-22,343.0,349.85,338.0,342.0,344.37383084577,40200.0,1599.0,13843828.0,9255.0,23.02,11.85,-1.0
2004-06-23,345.7,345.7,318.0,321.1,328.60418268995,61109.0,1838.0,20080673.0,15440.0,25.27,27.7,-24.6
2004-06-24,327.7,331.0,319.0,329.5,325.82627932848,39552.0,1420.0,12887081.0,7153.0,18.09,12.0,1.8
2004-06-25,331.1,362.45,327.0,362.45,353.37389312435,168944.0,4275.0,59700399.0,45786.0,27.1,35.45,31.35
2004-06-28,366.0,393.4,365.0,391.1,385.86849431351,219116.0,5613.0,84549961.0,48966.0,22.35,28.4,25.1
2004-06-29,392.6,408.5,380.0,390.4,394.27347166252,326564.0,7801.0,128755522.0,59615.0,18.26,28.5,-2.2
2004-06-30,391.5,403.5,383.1,384.8,394.12337692703,128306.0,3940.0,50568394.0,17780.0,13.86,20.4,-6.7
2004-07-01,388.7,393.0,375.6,389.75,385.51606082065,101676.0,3763.0,39197731.0,11785.0,11.59,17.4,1.05
2004-07-02,391.0,397.0,377.0,380.3,387.88711214807,140582.0,4495.0,54529946.0,25560.0,18.18,20.0,-10.7
2004-07-05,381.8,387.0,357.1,361.25,370.79995478275,145962.0,4130.0,54122703.0,53125.0,36.4,29.9,-20.55
2004-07-06,362.8,394.7,357.0,392.05,378.94146355738,307552.0,8226.0,116544205.0,42371.0,13.78,37.7,29.25
2004-07-07,390.9,397.15,377.5,381.8,388.8000224226,187311.0,5925.0,72826521.0,24910.0,13.3,19.65,-9.1
2004-07-08,385.0,393.0,343.65,351.4,362.94441096831,262210.0,5328.0,95167654.0,85180.0,32.49,49.35,-33.6
2004-07-09,347.7,375.0,337.05,369.85,367.43975080175,114126.0,3664.0,41934429.0,23041.0,20.19,37.95,22.15
2004-07-12,372.0,392.0,372.0,387.95,386.3220025138,89108.0,2739.0,34424381.0,23078.0,25.9,20.0,15.95
2004-07-13,391.0,397.0,382.5,388.5,390.06346948452,88578.0,2778.0,34551042.0,14419.0,16.28,14.5,-2.5
2004-07-14,387.9,423.0,387.9,404.45,407.88663779617,501781.0,11695.0,204669765.0,66823.0,13.32,35.1,16.55
2004-07-15,405.65,432.2,405.5,424.35,422.86491865113,518569.0,10265.0,219284638.0,72110.0,13.91,26.7,18.7
2004-07-16,427.0,439.0,421.0,433.75,430.12222261123,314189.0,6907.0,135139671.0,42425.0,13.5,18.0,6.75
2004-07-19,437.0,444.65,430.0,433.25,438.18075059632,174821.0,4872.0,76603197.0,26472.0,15.14,14.65,-3.75
2004-07-20,434.7,438.0,425.65,430.65,430.82518108414,156419.0,4477.0,67389244.0,17338.0,11.08,12.35,-4.05
2004-07-21,434.7,448.0,428.0,441.0,441.363876833,194695.0,5507.0,85931340.0,29650.0,15.23,20.0,6.3
2004-07-22,448.0,470.0,445.15,464.65,460.90397978326,322505.0,8491.0,148643838.0,61478.0,19.06,24.85,16.65
2004-07-23,470.0,484.1,468.0,475.85,474.90787401894,247053.0,6745.0,117327415.0,42171.0,17.07,16.1,5.85
2004-07-26,474.0,487.5,449.15,458.1,474.25254289109,317257.0,6476.0,150459939.0,111522.0,35.15,38.35,-15.9
2004-07-27,461.4,467.0,450.9,455.1,458.52612412511,193595.0,5538.0,88768365.0,47014.0,24.28,16.1,-6.3
2004-07-28,469.0,500.6,469.0,497.5,488.33786505449,558581.0,14994.0,272776253.0,134969.0,24.16,31.6,28.5
2004-07-29,511.1,528.0,505.0,515.95,518.93177564007,476003.0,10778.0,247013082.0,64162.0,13.48,23.0,4.85
2004-07-30,519.0,545.0,516.0,539.6,532.19889953037,449081.0,13715.0,239000414.0,74917.0,16.68,29.0,20.6
2004-08-02,544.0,557.15,532.8,536.1,543.75119557296,351296.0,8985.0,191017620.0,64428.0,18.34,24.35,-7.9
2004-08-03,540.0,549.0,525.0,537.0,537.94373863636,440000.0,10397.0,236695245.0,42533.0,9.67,24.0,-3.0
2004-08-04,539.0,545.35,530.65,539.8,539.09388245219,293974.0,7256.0,158479585.0,31560.0,10.74,14.7,0.8
2004-08-05,541.0,568.0,540.15,563.8,556.89164754034,572945.0,10875.0,319068285.0,82481.0,14.4,27.85,22.8
2004-08-06,564.95,575.7,558.0,561.9,566.69037252782,399648.0,8499.0,226476674.0,45566.0,11.4,17.7,-3.05
2004-08-09,560.45,574.0,549.1,570.15,563.02526651075,348485.0,7922.0,196205860.0,58063.0,16.66,24.9,9.7
2004-08-10,570.0,584.0,570.0,577.75,578.63455135921,220165.0,5297.0,127395076.0,22164.0,10.07,14.0,7.75
2004-08-11,582.0,582.5,541.6,547.5,562.8897187837,248492.0,6181.0,139873592.0,36878.0,14.84,40.9,-34.5
2004-08-12,548.0,564.0,543.1,552.75,554.18266603698,285855.0,6906.0,158415886.0,20325.0,7.11,20.9,4.75
2004-08-13,554.0,562.0,538.5,542.5,550.20194109844,281181.0,6839.0,154706332.0,31026.0,11.03,23.5,-11.5
2004-08-16,541.7,549.65,534.0,543.8,542.60651279299,279450.0,7086.0,151631390.0,23130.0,8.28,15.65,2.1
2004-08-17,547.4,557.8,544.1,547.1,551.62993613803,193699.0,4864.0,106850167.0,18991.0,9.8,13.7,-0.3
2004-08-18,550.5,550.5,525.3,530.95,537.83603970582,143858.0,3727.0,77372017.0,19079.0,13.26,25.2,-19.55
2004-08-19,538.65,563.9,534.0,557.75,550.06047556959,291440.0,6262.0,160309625.0,38252.0,13.13,29.9,19.1
2004-08-20,558.9,578.0,550.0,569.45,567.6975425931,629973.0,12861.0,357634124.0,41939.0,6.66,28.0,10.55
2004-08-23,571.1,571.1,528.05,532.45,543.61969854349,342736.0,7874.0,186318041.0,54289.0,15.84,43.05,-38.65
2004-08-24,534.6,549.9,534.0,539.45,542.52118638282,219693.0,5301.0,119188107.0,32978.0,15.01,15.9,4.85
2004-08-25,542.0,547.4,533.0,537.2,539.41397306844,150604.0,3915.0,81237902.0,15990.0,10.62,14.4,-4.8
2004-08-26,541.8,554.45,538.0,548.0,546.83289203378,219050.0,5301.0,119783745.0,36574.0,16.7,16.45,6.2
2004-08-27,552.65,558.75,540.1,543.2,546.49800930508,175818.0,4606.0,96084187.0,20549.0,11.69,18.65,-9.45
2004-08-30,544.9,561.0,544.9,555.15,555.11261814492,149816.0,4005.0,83164752.0,21939.0,14.64,16.1,10.25
2004-08-31,555.0,566.0,549.05,563.45,558.12001180504,220245.0,5750.0,122923142.0,39945.0,18.14,16.95,8.45
2004-09-01,564.0,569.0,555.1,556.4,562.43581068116,156350.0,4438.0,87936839.0,27128.0,17.35,13.9,-7.6
2004-09-02,559.7,576.75,546.5,549.35,561.79409189768,398639.0,9278.0,223953035.0,70811.0,17.76,30.25,-10.35
2004-09-03,554.85,558.85,550.1,556.25,555.35867523773,168785.0,4898.0,93736214.0,15604.0,9.24,8.75,1.4
2004-09-06,559.8,575.0,558.0,571.65,568.05431900148,226256.0,5835.0,128525698.0,41033.0,18.14,17.0,11.85
2004-09-07,565.6,570.55,540.0,565.3,564.29900773114,345874.0,7267.0,195176355.0,46713.0,13.51,30.55,-0.3
2004-09-08,565.0,582.9,565.0,579.55,577.21384011936,314347.0,7277.0,181445439.0,42001.0,13.36,17.9,14.55
2004-09-09,576.0,583.0,564.2,570.4,572.23289291341,221531.0,5109.0,126767325.0,28678.0,12.95,18.8,-5.6
2004-09-10,575.4,598.0,570.0,591.6,585.01324859127,381550.0,7416.0,223211805.0,42202.0,11.06,28.0,16.2
2004-09-13,593.0,610.0,585.35,591.95,601.07531974409,346058.0,12578.0,208006923.0,70626.0,20.41,24.65,-1.05
2004-09-14,597.35,603.0,584.0,596.45,594.61802600386,203739.0,6810.0,121146882.0,22650.0,11.12,19.0,-0.9
2004-09-15,599.85,612.0,592.0,603.25,604.23473104286,358849.0,8642.0,216829029.0,50519.0,14.08,20.0,3.4
2004-09-16,605.0,620.0,596.0,614.7,608.82613863442,192665.0,5032.0,117299488.0,23343.0,12.12,24.0,9.7
2004-09-17,615.1,618.0,602.0,607.05,610.76516568869,141108.0,3930.0,86183851.0,20321.0,14.4,16.0,-8.05
2004-09-20,608.4,617.0,605.0,607.55,610.16541649681,147180.0,4528.0,89804146.0,19444.0,13.21,12.0,-0.85
2004-09-21,607.0,626.9,606.0,623.8,619.53687560719,227481.0,5683.0,140932868.0,31244.0,13.73,20.9,16.8
2004-09-22,625.0,627.95,581.0,613.35,615.4950974107,148187.0,3407.0,91208372.0,24108.0,16.27,46.95,-11.65
2004-09-23,609.7,619.0,599.5,603.35,610.6897489566,159574.0,4111.0,97450206.0,20542.0,12.87,19.5,-6.35
2004-09-24,606.0,614.5,603.9,611.4,609.5118365433,145017.0,3403.0,88389578.0,19957.0,13.76,10.6,5.4
2004-09-27,613.7,617.0,600.2,603.25,608.16863415473,93012.0,2255.0,56566981.0,15870.0,17.06,16.8,-10.45
2004-09-28,605.9,611.8,590.1,592.85,600.28503639322,102629.0,2735.0,61606653.0,12075.0,11.77,21.7,-13.05
2004-09-29,595.0,625.9,588.0,619.95,606.67148833386,217767.0,5354.0,132113030.0,22966.0,10.55,37.9,24.95
2004-09-30,625.95,642.9,618.0,638.15,630.40043649876,224972.0,5089.0,141822447.0,33878.0,15.06,24.9,12.2
2004-10-01,638.0,701.35,625.15,694.35,667.53794116926,530097.0,10361.0,353859860.0,75555.0,14.25,76.2,56.35
2004-10-04,705.1,718.0,686.0,691.25,703.78887397192,383605.0,8407.0,269976931.0,38997.0,10.17,32.0,-13.85
2004-10-05,691.9,749.0,691.0,736.9,731.92822722168,816577.0,18044.0,597675756.0,116812.0,14.31,58.0,45.0
2004-10-06,738.9,757.0,732.0,741.9,744.08001402724,561764.0,11422.0,417997365.0,29013.0,5.16,25.0,3.0
2004-10-07,742.0,758.1,735.0,739.3,746.72107635707,296816.0,11742.0,221638763.0,36695.0,12.36,23.1,-2.7
2004-10-08,744.7,751.9,738.55,741.95,745.05755340349,143015.0,3933.0,106554406.0,22029.0,15.4,13.35,-2.75
2004-10-09,745.7,748.0,732.0,736.0,741.26632806484,54538.0,1640.0,40427183.0,8926.0,16.37,16.0,-9.7
2004-10-11,740.0,771.25,740.0,746.35,756.75404061334,202692.0,4723.0,153387990.0,20739.0,10.23,31.25,6.35
2004-10-12,748.9,759.0,722.1,725.7,736.38721466102,204406.0,5720.0,150521965.0,21892.0,10.71,36.9,-23.2
2004-10-14,722.0,727.0,666.0,675.0,682.38104285358,389489.0,8565.0,265779910.0,66039.0,16.96,61.0,-47.0
2004-10-15,674.7,708.9,670.5,692.45,695.1841677988,301790.0,7447.0,209799630.0,28689.0,9.51,38.4,17.75
2004-10-18,699.0,709.9,690.0,693.4,698.86982086796,135375.0,3810.0,94609502.0,10249.0,7.57,19.9,-5.6
2004-10-19,699.8,711.5,693.05,706.85,702.72516626309,146605.0,3745.0,103023023.0,12627.0,8.61,18.45,7.05
2004-10-20,714.8,717.0,672.0,679.7,697.10563980023,320561.0,6847.0,223464881.0,71373.0,22.27,45.0,-35.1
2004-10-21,687.9,697.1,678.5,682.95,687.26233933074,146341.0,3878.0,100574658.0,18445.0,12.6,18.6,-4.95
2004-10-25,685.0,687.7,668.0,675.75,675.87402787533,118169.0,3542.0,79867358.0,13334.0,11.28,19.7,-9.25
2004-10-26,685.7,695.9,675.0,689.7,687.10668703114,207551.0,5310.0,142609680.0,20070.0,9.67,20.9,4.0
2004-10-27,693.0,752.0,693.0,735.65,731.90571850833,727375.0,14195.0,532369922.0,91266.0,12.55,59.0,42.65
2004-10-28,746.0,794.0,742.65,777.05,766.64387733515,477431.0,14071.0,366019553.0,74706.0,15.65,51.35,31.05
2004-10-29,796.0,796.0,745.55,751.5,759.85153536562,340896.0,7534.0,259030349.0,35188.0,10.32,50.45,-44.5
2004-11-01,764.3,774.8,752.0,769.5,765.19850961816,173110.0,4749.0,132463514.0,20625.0,11.91,22.8,5.2
2004-11-02,772.1,794.0,772.0,790.2,785.72660613305,286122.0,6431.0,224813668.0,28817.0,10.07,22.0,18.1
2004-11-03,794.9,834.0,792.0,818.0,815.71684092852,532245.0,10730.0,434161210.0,73051.0,13.73,42.0,23.1
2004-11-04,817.95,844.6,817.95,827.3,832.22154610727,294986.0,7093.0,245493705.0,26272.0,8.91,26.65,9.35
2004-11-05,830.0,847.9,830.0,842.6,841.27691345058,223745.0,5104.0,188231503.0,28604.0,12.78,17.9,12.6
2004-11-08,850.0,859.7,835.1,840.1,848.43246813802,141548.0,3585.0,120093919.0,24773.0,17.5,24.6,-9.9
2004-11-09,844.7,848.9,824.05,828.7,835.00060238461,144426.0,3905.0,120595797.0,18155.0,12.57,24.85,-16.0
