Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2004-01-01,451.25,461.0,451.0,457.3,456.81316663473,187884.0,2677.0,85827885.0,68478.0,36.45,10.0,6.05
2004-01-02,464.0,472.0,463.0,465.05,466.87428123038,318600.0,3323.0,148746146.0,141276.0,44.34,9.0,1.05
2004-01-05,469.4,472.05,447.0,451.5,456.82593577801,320669.0,3984.0,146489916.0,145815.0,45.47,25.05,-17.9
2004-01-06,468.15,469.35,425.05,444.5,457.58475701879,460015.0,4582.0,210495852.0,219798.0,47.78,44.3,-23.65
2004-01-07,449.9,450.0,431.0,447.85,440.28146786876,451103.0,4828.0,198612291.0,206209.0,45.71,19.0,-2.05
2004-01-08,470.0,470.0,450.0,456.5,457.77156479092,621476.0,5150.0,284494041.0,303217.0,48.79,20.0,-13.5
2004-01-09,479.0,488.0,465.0,483.35,477.3171398522,721669.0,7535.0,344464983.0,347137.0,48.1,23.0,4.35
2004-01-12,489.0,494.0,475.0,484.2,486.8905924884,344108.0,4294.0,167542948.0,133600.0,38.83,19.0,-4.8
2004-01-13,499.0,499.0,472.0,490.85,483.90264397051,309421.0,3665.0,149729640.0,114183.0,36.9,27.0,-8.15
2004-01-14,493.9,498.0,473.5,477.25,485.05564003801,929187.0,9567.0,450707395.0,330248.0,35.54,24.5,-16.65
2004-01-15,493.8,496.0,450.0,456.05,476.61206980359,894911.0,9060.0,426525384.0,333328.0,37.25,46.0,-37.75
2004-01-16,460.0,477.5,451.25,463.35,467.49654854786,544988.0,7510.0,254780009.0,234285.0,42.99,26.25,3.35
2004-01-19,470.0,490.0,460.0,486.3,475.13213755494,445233.0,6186.0,211544507.0,180656.0,40.58,30.0,16.3
2004-01-20,500.0,500.0,479.1,481.5,490.17777008854,560668.0,6847.0,274826990.0,192797.0,34.39,20.9,-18.5
2004-01-21,488.5,488.5,436.05,450.75,457.90323094542,564943.0,5286.0,258689225.0,208328.0,36.88,52.45,-37.75
2004-01-22,455.85,459.0,425.0,426.6,442.25078839104,249876.0,5324.0,110507858.0,68961.0,27.6,34.0,-29.25
2004-01-23,434.0,460.0,427.8,456.95,438.39833047669,310388.0,4394.0,136073581.0,121205.0,39.05,32.2,22.95
2004-01-27,464.05,468.0,451.0,465.55,461.51760882946,732729.0,3749.0,338167336.0,568492.0,77.59,17.0,1.5
2004-01-28,469.4,475.45,454.0,459.3,465.06187021888,459882.0,4339.0,213873583.0,184831.0,40.19,21.45,-10.1
2004-01-29,467.4,467.4,446.6,449.45,453.68472994623,206607.0,2372.0,93734441.0,87118.0,42.17,20.8,-17.95
2004-01-30,454.45,457.9,441.1,452.25,452.27408387314,204857.0,2815.0,92651512.0,55599.0,27.14,16.8,-2.2
2004-02-03,469.0,469.0,423.35,434.3,453.87980429169,477854.0,4391.0,216888280.0,223747.0,46.82,45.65,-34.7
2004-02-04,449.25,465.0,438.3,461.25,449.23303700789,279535.0,3680.0,125576357.0,121993.0,43.64,26.7,12.0
2004-02-05,470.0,474.9,456.0,466.1,467.29182848392,326500.0,4162.0,152570782.0,111356.0,34.11,18.9,-3.9
2004-02-06,465.0,471.9,457.0,463.95,463.64962837397,306760.0,3078.0,142229160.0,139146.0,45.36,14.9,-1.05
2004-02-09,475.0,486.0,465.0,483.65,477.67655888382,378075.0,4115.0,180597565.0,190068.0,50.27,21.0,8.65
2004-02-10,486.8,486.8,470.0,480.75,480.71106333061,331609.0,3953.0,159408115.0,126963.0,38.29,16.8,-6.05
2004-02-11,490.0,490.0,475.1,482.95,481.29181805097,229273.0,3195.0,110347219.0,96449.0,42.07,14.9,-7.05
2004-02-12,488.0,507.2,485.1,505.0,499.72685221186,823016.0,9742.0,411283195.0,322099.0,39.14,22.1,17.0
2004-02-13,505.9,505.9,497.25,500.6,500.87107073171,1230000.0,4287.0,616071417.0,1015388.0,82.55,8.65,-5.3
2004-02-16,510.0,510.0,501.15,503.9,504.50963736988,555442.0,2995.0,280225842.0,385246.0,69.36,8.85,-6.1
2004-02-17,504.8,506.0,488.0,498.45,496.05064880179,319435.0,4196.0,158455939.0,149757.0,46.88,18.0,-6.35
2004-02-18,510.0,510.0,501.2,504.3,505.00189540708,298089.0,3990.0,150535510.0,116733.0,39.16,8.8,-5.7
2004-02-19,504.0,513.9,488.15,490.05,504.17775881469,397263.0,5582.0,200291169.0,85511.0,21.53,25.75,-13.95
2004-02-20,494.35,518.8,486.0,513.55,501.17098228755,317799.0,4785.0,159271637.0,85643.0,26.95,32.8,19.2
2004-02-23,515.0,521.8,480.15,484.25,497.81187679183,572040.0,8531.0,284768306.0,210958.0,36.88,41.65,-30.75
2004-02-24,494.3,516.0,485.0,513.4,502.25896651008,802988.0,12396.0,403307923.0,278035.0,34.63,31.0,19.1
2004-02-25,514.0,514.0,496.2,498.1,504.14729568298,291312.0,6416.0,146864157.0,47914.0,16.45,17.8,-15.9
2004-02-26,502.9,509.9,490.15,496.15,503.66920017373,262482.0,4603.0,132204099.0,66430.0,25.31,19.75,-6.75
2004-02-27,504.0,507.5,483.35,493.15,491.55492994686,480421.0,7127.0,236153311.0,114687.0,23.87,24.15,-10.85
2004-03-01,495.0,519.9,495.0,517.5,512.55303194637,373407.0,5575.0,191390890.0,63759.0,17.07,24.9,22.5
2004-03-03,520.0,528.0,515.5,525.15,523.55667004782,345050.0,5329.0,180653229.0,60945.0,17.66,12.5,5.15
2004-03-04,528.0,532.7,512.5,520.95,524.84529685613,292347.0,5488.0,153436948.0,52040.0,17.8,20.2,-7.05
2004-03-05,522.0,536.0,519.0,534.85,528.13004951647,189028.0,3273.0,99831367.0,37274.0,19.72,17.0,12.85
2004-03-08,535.1,543.7,529.0,538.1,536.85681706409,459538.0,5493.0,246706108.0,159503.0,34.71,14.7,3.0
2004-03-09,533.0,538.0,523.2,529.7,530.64086269514,331241.0,4258.0,175770010.0,136690.0,41.27,14.8,-3.3
2004-03-10,530.0,530.0,492.0,494.6,505.88096905456,859642.0,11136.0,434876528.0,312051.0,36.3,38.0,-35.4
2004-03-11,492.0,501.9,469.05,472.4,485.66254604758,1042400.0,14733.0,506254638.0,274391.0,26.32,32.85,-19.6
2004-03-12,469.5,480.9,465.0,474.15,474.07421759487,1298560.0,13373.0,615613816.0,482246.0,37.14,15.9,4.65
2004-03-15,477.1,483.85,447.15,450.1,459.92362224653,1165575.0,14092.0,536075476.0,408403.0,35.04,36.7,-27.0
2004-03-16,450.0,487.7,446.0,479.7,473.18101473875,1450462.0,17453.0,686331081.0,391250.0,26.97,41.7,29.7
2004-03-17,480.0,483.85,463.7,466.75,471.09047722883,385224.0,5654.0,181475358.0,69627.0,18.07,20.15,-13.25
2004-03-18,469.0,472.45,450.9,452.3,461.14249970517,313741.0,5615.0,144679309.0,60573.0,19.31,21.55,-16.7
2004-03-19,456.5,461.9,450.0,452.0,455.16130122091,257512.0,4083.0,117209497.0,31587.0,12.27,11.9,-4.5
2004-03-22,454.0,457.9,439.35,447.95,448.25035259015,404861.0,5348.0,181479086.0,135937.0,33.58,18.55,-6.05
2004-03-23,445.0,454.95,444.35,450.35,450.84302991219,351997.0,5267.0,158695394.0,92694.0,26.33,10.6,5.35
2004-03-24,451.0,470.0,451.0,461.85,463.97908610439,696666.0,10768.0,323238454.0,175406.0,25.18,19.0,10.85
2004-03-25,461.0,467.0,457.0,464.2,462.52491979901,347876.0,4747.0,160901319.0,64595.0,18.57,10.0,3.2
2004-03-26,467.5,473.5,465.0,469.95,468.88266827905,320851.0,4823.0,150441473.0,91237.0,28.44,8.5,2.45
2004-03-29,473.0,480.9,472.0,478.75,477.33440253275,240055.0,3444.0,114586510.0,69532.0,28.97,8.9,5.75
2004-03-30,484.0,484.8,475.0,478.45,479.41369889172,136157.0,2232.0,65275531.0,19736.0,14.5,9.8,-5.55
2004-03-31,480.0,492.0,473.35,490.45,484.10840918917,168851.0,2809.0,81742189.0,48035.0,28.45,18.65,10.45
2004-04-01,492.0,503.45,490.5,501.8,497.96897432461,268584.0,4237.0,133746499.0,70084.0,26.09,12.95,9.8
2004-04-02,505.0,512.8,493.0,495.5,500.08932514391,311133.0,4417.0,155594292.0,95397.0,30.66,19.8,-9.5
2004-04-05,497.7,504.0,490.0,494.2,497.26753427585,290146.0,4130.0,144280186.0,106197.0,36.6,14.0,-3.5
2004-04-06,493.5,496.7,483.1,489.3,488.12008352154,187736.0,2881.0,91637712.0,45696.0,24.34,13.6,-4.2
2004-04-07,496.0,507.25,486.0,504.35,496.86728852513,259759.0,4078.0,129065750.0,33887.0,13.05,21.25,8.35
2004-04-08,507.0,515.0,505.0,513.3,510.67112376206,296157.0,4749.0,151238828.0,65166.0,22.0,10.0,6.3
2004-04-12,517.85,523.1,495.25,504.85,514.3638642591,566049.0,8842.0,291155151.0,98446.0,17.39,27.85,-13.0
2004-04-13,506.0,509.45,495.0,501.5,501.34916973166,275694.0,4630.0,138218958.0,49024.0,17.78,14.45,-4.5
2004-04-15,503.7,515.65,500.2,503.05,507.91836524533,436983.0,5569.0,221951691.0,161170.0,36.88,15.45,-0.65
2004-04-16,503.5,505.75,495.15,497.5,500.34148995505,182878.0,3041.0,91501451.0,42275.0,23.12,10.6,-6.0
2004-04-17,498.0,498.7,493.6,494.9,495.39272134709,62594.0,1163.0,31008612.0,15406.0,24.61,5.1,-3.1
2004-04-19,496.5,499.0,486.0,488.75,492.36290449773,145829.0,2235.0,71800790.0,53045.0,36.37,13.0,-7.75
2004-04-20,490.0,490.9,483.5,486.2,486.92208131519,99514.0,1772.0,48455564.0,27107.0,27.24,7.4,-3.8
2004-04-21,486.0,502.0,486.0,499.6,496.32040784487,198703.0,2599.0,98620354.0,75929.0,38.21,16.0,13.6
2004-04-22,500.0,504.7,496.75,500.8,500.70873483226,179328.0,2043.0,89791096.0,93669.0,52.23,7.95,0.8
2004-04-23,511.0,512.4,495.25,497.6,504.21474954397,297677.0,3456.0,150093134.0,92140.0,30.95,17.15,-13.4
2004-04-27,495.0,495.0,479.0,481.15,483.52999278577,130298.0,2029.0,63002991.0,58339.0,44.77,16.0,-13.85
2004-04-28,480.0,482.45,474.0,479.0,477.76552002584,185760.0,2750.0,88749723.0,84349.0,45.41,8.45,-1.0
2004-04-29,485.0,485.0,471.8,480.6,478.05275418663,129639.0,1885.0,61974281.0,49212.0,37.96,13.2,-4.4
2004-04-30,481.7,489.05,477.0,482.8,482.27818656839,79231.0,1338.0,38211383.0,26469.0,33.41,12.05,1.1
2004-05-03,484.8,484.8,446.3,462.2,464.32305117969,209165.0,3410.0,97120131.0,102495.0,49.0,38.5,-22.6
2004-05-04,475.0,478.0,465.0,474.6,473.52625300784,48623.0,1184.0,23024267.0,6937.0,14.27,13.0,-0.4
2004-05-05,477.0,484.0,471.55,481.05,477.23955656143,52138.0,1362.0,24882316.0,11422.0,21.91,12.45,4.05
2004-05-06,486.0,494.9,482.5,492.25,487.56539929298,92501.0,1668.0,45100287.0,45650.0,49.35,12.4,6.25
2004-05-07,495.0,495.0,485.05,492.5,490.11985442871,90952.0,1518.0,44577381.0,32457.0,35.69,9.95,-2.5
2004-05-10,487.15,488.4,478.0,484.75,483.43999955576,90041.0,1932.0,43529421.0,38221.0,42.45,10.4,-2.4
2004-05-11,477.3,477.3,456.25,460.05,461.64128110967,97759.0,1985.0,45129590.0,39488.0,40.39,21.05,-17.25
2004-05-12,460.0,465.0,448.0,463.55,459.33980809736,209377.0,3618.0,96175191.0,94268.0,45.02,17.0,3.55
2004-05-13,455.0,476.0,432.0,451.1,456.1809607412,365676.0,5212.0,166814429.0,166121.0,45.43,44.0,-3.9
2004-05-14,458.55,470.0,433.0,442.65,445.22365851993,292960.0,3884.0,130432723.0,134682.0,45.97,37.0,-15.9
2004-05-17,435.0,444.0,310.0,407.25,405.9122517832,661871.0,4498.0,268661548.0,467225.0,70.59,134.0,-27.75
2004-05-18,402.1,459.0,402.1,443.25,427.77587687206,236437.0,3419.0,101142045.0,127900.0,54.09,56.9,41.15
2004-05-19,455.0,455.0,423.0,441.3,437.81128255094,262742.0,3635.0,115031412.0,107293.0,40.84,32.0,-13.7
2004-05-20,455.0,456.9,435.0,449.75,447.64548138498,118211.0,2218.0,52916620.0,42336.0,35.81,21.9,-5.25
2004-05-21,438.0,463.0,432.1,455.7,445.12074561156,141736.0,2819.0,63089634.0,50266.0,35.46,30.9,17.7
2004-05-24,470.0,476.0,462.0,474.5,471.63324967347,78094.0,1688.0,36831727.0,33681.0,43.13,14.0,4.5
2004-05-25,474.0,485.0,458.0,481.0,475.14901955229,211791.0,3765.0,100632286.0,81990.0,38.71,27.0,7.0
2004-05-26,485.2,487.0,472.0,477.2,481.53131288776,107831.0,1989.0,51924003.0,49428.0,45.84,15.0,-8.0
2004-05-27,476.0,492.5,466.0,488.25,482.49891452367,101338.0,2286.0,48895475.0,19906.0,19.64,26.5,12.25
2004-05-28,488.25,488.25,447.1,452.2,462.06290500867,197218.0,3198.0,91127122.0,95653.0,48.5,41.15,-36.05
2004-05-31,450.0,457.0,430.15,446.2,443.46058964071,174954.0,4938.0,77585204.0,59890.0,34.23,26.85,-3.8
2004-06-01,450.0,468.8,444.15,462.25,457.28036362807,350798.0,5505.0,160413037.0,56777.0,16.19,24.65,12.25
2004-06-02,464.5,480.0,463.5,477.95,474.40063744454,309674.0,6290.0,146909543.0,62755.0,20.26,16.5,13.45
2004-06-03,484.7,489.0,470.1,475.1,476.57021352129,270418.0,4482.0,128873164.0,70590.0,26.1,18.9,-9.6
2004-06-04,472.6,481.9,465.2,479.95,473.21212638505,128876.0,2822.0,60985686.0,30995.0,24.05,16.7,7.35
2004-06-07,485.1,488.4,466.25,468.95,477.4613346827,100788.0,2266.0,48122373.0,18585.0,18.44,22.15,-16.15
2004-06-08,471.5,483.8,469.05,480.9,476.69301080028,135552.0,2838.0,64616691.0,35189.0,25.96,14.75,9.4
2004-06-09,481.0,484.0,474.6,478.65,479.1411979007,110894.0,2336.0,53133884.0,18987.0,17.12,9.4,-2.35
2004-06-10,475.0,480.75,470.5,473.45,475.59487463985,55879.0,1294.0,26575766.0,7037.0,12.59,10.25,-1.55
2004-06-11,471.1,478.55,471.1,474.5,474.67198175065,87236.0,2064.0,41408485.0,28137.0,32.25,7.45,3.4
2004-06-14,472.8,479.9,465.2,475.7,471.88913550417,213558.0,3766.0,100775700.0,52226.0,24.46,14.7,2.9
2004-06-15,475.0,484.0,473.1,482.4,481.69812140592,147291.0,2729.0,70949798.0,51346.0,34.86,10.9,7.4
2004-06-16,485.0,488.0,472.55,475.3,478.09945107726,72870.0,1878.0,34839107.0,12597.0,17.29,15.45,-9.7
2004-06-17,472.0,475.5,471.1,472.95,472.90681810149,339508.0,2305.0,160555648.0,164551.0,48.47,4.4,0.95
2004-06-18,474.95,475.5,470.1,472.6,473.17737876569,123583.0,2129.0,58476680.0,58657.0,47.46,5.4,-2.35
2004-06-21,471.35,486.45,471.35,482.5,481.69210595058,95705.0,2030.0,46100343.0,12545.0,13.11,15.1,11.15
2004-06-22,482.0,484.5,472.25,474.75,478.09887340114,111486.0,1842.0,53301331.0,46566.0,41.77,12.25,-7.25
2004-06-23,478.0,478.0,465.7,469.4,469.99304555976,189663.0,3043.0,89140291.0,76744.0,40.46,12.3,-8.6
2004-06-24,470.0,491.9,466.1,486.2,478.35545612727,277587.0,4378.0,132785256.0,125111.0,45.07,25.8,16.2
2004-06-25,489.0,495.8,477.0,493.6,487.85829441725,222059.0,5440.0,108333325.0,81199.0,36.57,18.8,4.6
2004-06-28,493.0,496.4,486.0,488.5,489.32779569158,124361.0,2280.0,60853294.0,56319.0,45.29,10.4,-4.5
2004-06-29,490.0,509.45,485.1,508.1,501.62036833612,263998.0,6061.0,132426774.0,61842.0,23.43,24.35,18.1
2004-06-30,510.0,517.7,504.1,507.5,509.98225970688,472371.0,8233.0,240900830.0,130927.0,27.72,13.6,-2.5
2004-07-01,509.0,510.0,495.1,504.65,501.54681344774,222372.0,4367.0,111529968.0,29964.0,13.47,14.9,-4.35
2004-07-02,500.0,516.0,493.0,511.65,506.07692193895,202790.0,4302.0,102627339.0,50990.0,25.14,23.0,11.65
2004-07-05,510.0,523.9,502.0,515.85,515.74691485623,290262.0,6263.0,149701731.0,55111.0,18.99,21.9,5.85
2004-07-06,510.0,534.0,510.0,528.7,520.97202180506,268745.0,5578.0,140008626.0,68941.0,25.65,24.0,18.7
2004-07-07,527.0,535.0,515.0,519.3,525.45778268453,306154.0,6713.0,160871002.0,66871.0,21.84,20.0,-7.7
2004-07-08,522.0,528.0,480.25,491.85,503.66779540041,361467.0,5558.0,182059287.0,123129.0,34.06,47.75,-30.15
2004-07-09,485.0,504.9,475.0,500.5,496.66796228244,99052.0,2716.0,49195955.0,21894.0,22.1,29.9,15.5
2004-07-12,503.0,505.35,484.0,486.8,489.56147172364,251270.0,5052.0,123012111.0,106711.0,42.47,21.35,-16.2
2004-07-13,490.0,493.0,464.55,467.6,474.45966113947,226878.0,4997.0,107644459.0,97826.0,43.12,28.45,-22.4
2004-07-14,469.0,472.0,448.0,450.55,457.16309896162,737589.0,12623.0,337198473.0,203546.0,27.6,24.0,-18.45
2004-07-15,452.0,464.0,446.0,459.7,457.73359770034,1205395.0,13798.0,551749790.0,362243.0,30.05,18.0,7.7
2004-07-16,461.0,467.35,457.0,462.15,462.48197127642,451058.0,6147.0,208606193.0,155676.0,34.51,10.35,1.15
2004-07-19,464.5,464.5,450.4,451.75,456.12301345269,319713.0,6638.0,145828457.0,118817.0,37.16,14.1,-12.75
2004-07-20,450.0,453.9,433.65,436.0,441.83355684126,521980.0,8195.0,230628280.0,204700.0,39.22,20.25,-14.0
2004-07-21,438.45,446.95,436.0,441.0,442.00386775556,542692.0,8356.0,239871963.0,227803.0,41.98,10.95,2.55
2004-07-22,446.0,448.0,435.1,437.4,441.94865055376,753309.0,8098.0,332923896.0,398704.0,52.93,12.9,-8.6
2004-07-23,440.0,444.5,436.5,440.4,440.7178334523,287185.0,5027.0,126567551.0,89160.0,31.05,8.0,0.4
2004-07-26,442.0,447.8,437.0,442.2,443.45378532995,411655.0,4942.0,182549968.0,173337.0,42.11,10.8,0.2
2004-07-27,445.0,447.0,434.35,435.85,440.61093096354,261514.0,3494.0,115225927.0,83070.0,31.77,12.65,-9.15
2004-07-28,439.0,439.95,428.55,433.7,433.39775920798,241611.0,4158.0,104713666.0,62331.0,25.8,11.4,-5.3
