Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2004-02-10,1000.0,1014.75,992.5,1005.15,1007.4432334027,253776.0,3726.0,255664914.0,180560.0,71.15,22.25,5.15
2004-02-11,1000.0,1013.0,996.25,1008.15,1004.7889954274,85728.0,1968.0,86138551.0,35154.0,41.01,16.75,8.15
2004-02-12,1010.0,1023.0,1005.0,1010.75,1015.3465897357,159797.0,2915.0,162249339.0,80946.0,50.66,18.0,0.75
2004-02-13,1010.05,1065.0,1010.0,1060.5,1046.2011872334,272398.0,5799.0,284983111.0,134350.0,49.32,55.0,50.45
2004-02-16,1057.9,1083.0,1057.85,1068.65,1074.5263157895,97394.0,2357.0,104652416.0,37447.0,38.45,25.15,10.75
2004-02-17,1065.1,1089.0,1061.05,1072.1,1078.5152849665,170985.0,3216.0,184409936.0,83019.0,48.55,27.95,7.0
2004-02-18,1080.0,1088.0,1054.05,1081.75,1075.0143695544,188454.0,3896.0,202590758.0,86826.0,46.07,33.95,1.75
2004-02-19,1079.0,1087.0,1072.1,1076.65,1081.166085116,208351.0,3740.0,225262035.0,132140.0,63.42,14.9,-2.35
2004-02-20,1058.0,1099.0,1058.0,1094.8,1082.8681880294,202713.0,3844.0,219511459.0,134094.0,66.15,41.0,36.8
2004-02-23,1082.0,1105.0,1082.0,1090.8,1094.2743581526,118564.0,3014.0,129741545.0,58449.0,49.3,23.0,8.8
2004-02-24,1090.2,1120.0,1071.0,1114.3,1106.8762859477,144446.0,3586.0,159883852.0,60662.0,42.0,49.0,24.1
2004-02-25,1129.95,1129.95,1014.0,1071.7,1084.2178005897,45785.0,1555.0,49640912.0,12489.0,27.28,115.95,-58.25
2004-02-26,1078.0,1104.0,1078.0,1089.9,1093.8628785076,75692.0,2139.0,82796669.0,35882.0,47.41,26.0,11.9
2004-02-27,1096.9,1105.0,1087.05,1099.5,1096.7763804917,74430.0,1731.0,81633066.0,38694.0,51.99,17.95,2.6
2004-03-01,1100.05,1143.0,1091.0,1140.7,1127.6996534773,161317.0,4359.0,181917125.0,72455.0,44.91,52.0,40.65
2004-03-03,1145.1,1178.5,1131.0,1170.95,1158.9607482913,101244.0,3054.0,117337822.0,39554.0,39.07,47.5,25.85
2004-03-04,1180.1,1180.1,1150.0,1167.55,1161.1191266405,59357.0,2307.0,68920548.0,19973.0,33.65,30.1,-12.55
2004-03-05,1180.0,1180.0,1153.0,1166.6,1170.0000675539,74015.0,2076.0,86597555.0,31035.0,41.93,27.0,-13.4
2004-03-08,1168.0,1185.2,1165.0,1177.2,1177.5130223807,40392.0,1385.0,47562106.0,15723.0,38.93,20.2,9.2
2004-03-09,1176.0,1179.0,1161.0,1172.3,1168.5948785949,79939.0,2196.0,93416306.0,40029.0,50.07,18.0,-3.7
2004-03-10,1161.5,1179.0,1150.1,1172.1,1167.0690656799,54050.0,1853.0,63080083.0,24193.0,44.76,28.9,10.6
2004-03-11,1169.0,1170.0,1141.15,1148.45,1153.2525171318,78363.0,2395.0,90372327.0,39252.0,50.09,28.85,-20.55
2004-03-12,1129.5,1150.0,1116.05,1135.2,1134.7263525059,84861.0,1923.0,96294013.0,51961.0,61.23,33.95,5.7
2004-03-15,1148.9,1154.0,1092.05,1100.0,1109.5120270935,103641.0,2810.0,114990936.0,44000.0,42.45,61.95,-48.9
2004-03-16,1080.05,1099.95,1045.0,1086.35,1063.8736997945,208717.0,4039.0,222048527.0,125290.0,60.03,54.95,6.3
2004-03-17,1090.0,1103.8,1053.0,1098.3,1077.1819857782,121504.0,2784.0,130881920.0,78089.0,64.27,50.8,8.3
2004-03-18,1090.2,1099.0,1073.0,1086.15,1085.8813283853,36917.0,1463.0,40087481.0,12563.0,34.03,26.0,-4.05
2004-03-19,1048.3,1079.0,1048.3,1068.75,1071.8701447182,33237.0,1011.0,35625748.0,15665.0,47.13,30.7,20.45
2004-03-22,1060.0,1085.0,1060.0,1074.15,1072.0525843231,92442.0,2420.0,99102685.0,57955.0,62.69,25.0,14.15
2004-03-23,1070.0,1081.0,1065.05,1077.0,1071.5368405406,174916.0,2002.0,187428938.0,140825.0,80.51,15.95,7.0
2004-03-24,1080.6,1098.0,1063.05,1067.2,1074.1591643769,74244.0,1775.0,79749873.0,44203.0,59.54,34.95,-13.4
2004-03-25,1066.0,1084.9,1064.0,1070.5,1075.0799111401,79676.0,1827.0,85658067.0,41062.0,51.54,20.9,4.5
2004-03-26,1088.0,1088.0,1053.0,1069.95,1068.5709891697,69250.0,1212.0,73998541.0,17526.0,25.31,35.0,-18.05
2004-03-29,1079.9,1079.9,1057.5,1067.15,1065.8302488664,37932.0,933.0,40429073.0,21789.0,57.44,22.4,-12.75
2004-03-30,1063.0,1067.0,1041.0,1049.9,1051.2122185688,39841.0,1227.0,41881346.0,16900.0,42.42,26.0,-13.1
2004-03-31,1045.05,1055.6,1032.6,1041.4,1040.0613726467,192708.0,2335.0,200428147.0,147995.0,76.8,23.0,-3.65
2004-04-01,1043.0,1087.0,1038.0,1081.0,1072.1764928982,52733.0,1846.0,56539083.0,11850.0,22.47,49.0,38.0
2004-04-02,1083.0,1096.9,1072.6,1085.8,1087.27609764,74068.0,1519.0,80532366.0,38352.0,51.78,24.3,2.8
2004-04-05,1090.0,1101.9,1085.1,1088.35,1094.3872292227,56504.0,1223.0,61837256.0,29402.0,52.04,16.8,-1.65
2004-04-06,1091.1,1097.95,1080.25,1084.8,1088.9803277233,22519.0,743.0,24522748.0,7207.0,32.0,17.7,-6.3
2004-04-07,1090.0,1100.05,1079.0,1091.05,1093.4526068452,112780.0,1427.0,123319585.0,88328.0,78.32,21.05,1.05
2004-04-08,1095.0,1097.0,1081.0,1090.9,1090.0131586394,35338.0,856.0,38518885.0,13976.0,39.55,16.0,-4.1
2004-04-12,1095.0,1099.0,1070.25,1075.1,1082.4391256476,55401.0,1580.0,59968210.0,32021.0,57.8,28.75,-19.9
2004-04-13,1070.0,1088.95,1055.0,1085.1,1076.30099714,38811.0,1035.0,41772318.0,19884.0,51.23,33.95,15.1
2004-04-15,1087.0,1096.45,1085.0,1087.5,1088.0253363929,147298.0,1794.0,160263956.0,89369.0,60.67,11.45,0.5
2004-04-16,1094.0,1094.0,1085.0,1087.05,1087.716593866,21291.0,640.0,23158574.0,11310.0,53.12,9.0,-6.95
2004-04-17,1075.05,1085.0,1072.55,1075.3,1079.6923472008,9735.0,316.0,10510805.0,3236.0,33.24,12.45,0.25
2004-04-19,1080.0,1095.0,1077.1,1085.65,1084.6703763362,40974.0,999.0,44443284.0,23699.0,57.84,17.9,5.65
2004-04-20,1081.0,1085.5,1070.0,1075.45,1075.8199269393,13961.0,628.0,15019522.0,7714.0,55.25,15.5,-5.55
2004-04-21,1075.0,1086.0,1065.0,1076.2,1079.2169448731,35645.0,955.0,38468688.0,22522.0,63.18,21.0,1.2
2004-04-22,1078.0,1083.0,1071.0,1078.2,1077.990342493,20088.0,668.0,21654670.0,9907.0,49.32,12.0,0.2
2004-04-23,1070.0,1091.5,1069.0,1079.95,1081.0821899306,88843.0,1087.0,96046585.0,57481.0,64.7,22.5,9.95
2004-04-27,1050.0,1085.0,1048.5,1054.25,1056.0541280277,208986.0,2406.0,220700528.0,158436.0,75.81,36.5,4.25
2004-04-28,1060.0,1064.5,1038.55,1055.3,1052.2073948384,73078.0,661.0,76893212.0,58392.0,79.9,25.95,-4.7
2004-04-29,1054.9,1081.0,1040.0,1067.45,1050.9730020778,144863.0,1674.0,152247102.0,117181.0,80.89,41.0,12.55
2004-04-30,1070.0,1086.9,1050.0,1075.55,1074.333041474,133626.0,952.0,143558827.0,117765.0,88.13,36.9,5.55
2004-05-03,1065.0,1089.5,1054.0,1076.15,1064.0694746301,369473.0,2063.0,393144941.0,315893.0,85.5,35.5,11.15
2004-05-04,1070.0,1075.0,1055.2,1061.5,1060.4873420022,220098.0,830.0,233411143.0,206680.0,93.9,19.8,-8.5
2004-05-05,1065.0,1065.0,1052.0,1055.8,1061.4137649833,215823.0,513.0,229077503.0,207960.0,96.36,13.0,-9.2
2004-05-06,1067.0,1067.0,1045.0,1051.0,1051.8421044058,245542.0,1170.0,258271414.0,224597.0,91.47,22.0,-16.0
2004-05-07,1046.5,1049.0,1020.0,1030.55,1030.8332072966,54217.0,1428.0,55888684.0,26793.0,49.42,29.0,-15.95
2004-05-10,1021.0,1022.0,988.15,1002.3,1010.3719754155,335170.0,2622.0,338646375.0,284754.0,84.96,33.85,-18.7
2004-05-11,995.0,995.0,925.0,936.55,939.37379026161,264520.0,5363.0,248483155.0,167312.0,63.25,70.0,-58.45
2004-05-12,932.0,940.0,910.05,930.6,930.11343777208,159647.0,1458.0,148489820.0,124887.0,78.23,29.95,-1.4
2004-05-13,901.0,970.0,886.0,947.5,935.0711152431,152738.0,2203.0,142820892.0,95419.0,62.47,84.0,46.5
2004-05-14,955.0,971.0,900.1,914.5,929.9035010052,96001.0,2021.0,89271666.0,52140.0,54.31,70.9,-40.5
2004-05-17,900.0,950.0,732.0,828.0,867.0732193041,98922.0,1304.0,85772617.0,73876.0,74.68,218.0,-72.0
2004-05-18,850.0,948.0,850.0,917.55,889.29269650094,70076.0,1453.0,62318075.0,43881.0,62.62,98.0,67.55
2004-05-19,915.0,949.9,845.0,899.1,897.61657345828,52928.0,2083.0,47509050.0,22437.0,42.39,104.9,-15.9
2004-05-20,911.2,911.2,865.05,889.05,892.90048124232,204263.0,1377.0,182386531.0,178534.0,87.4,46.15,-22.15
2004-05-21,875.0,900.5,873.0,899.65,896.59834334903,61570.0,1079.0,55203560.0,41245.0,66.99,27.5,24.65
2004-05-24,904.0,927.95,900.15,918.45,918.89000681445,49894.0,1200.0,45847098.0,28153.0,56.43,27.8,14.45
2004-05-25,940.0,940.0,869.95,924.35,901.25018011878,51355.0,1838.0,46283703.0,17803.0,34.67,70.05,-15.65
2004-05-26,930.0,930.0,881.0,888.35,912.82943815161,97642.0,2325.0,89130492.0,55171.0,56.5,49.0,-41.65
2004-05-27,898.95,922.0,868.0,916.15,908.18979689537,196352.0,2703.0,178324883.0,75743.0,38.58,54.0,17.2
2004-05-28,902.0,914.8,870.0,882.9,898.91947692567,296325.0,2185.0,266372314.0,256416.0,86.53,44.8,-19.1
2004-05-31,861.0,885.0,851.0,878.95,877.7610676912,114003.0,2921.0,100067395.0,57992.0,50.87,34.0,17.95
2004-06-01,891.0,915.6,891.0,901.6,909.72162449678,239705.0,2498.0,218064822.0,191137.0,79.74,24.6,10.6
2004-06-02,900.0,909.9,885.05,900.65,900.54630607932,98432.0,1784.0,88642574.0,64758.0,65.79,24.85,0.65
2004-06-03,905.0,910.1,869.5,879.25,892.92176360225,117260.0,2770.0,104704006.0,65996.0,56.28,40.6,-25.75
2004-06-04,864.0,890.5,852.0,877.95,873.69103133172,99803.0,2667.0,87196986.0,55379.0,55.49,38.5,13.95
2004-06-07,881.0,902.0,881.0,890.5,894.99924937732,58618.0,2341.0,52463066.0,26180.0,44.66,21.0,9.5
2004-06-08,887.0,897.5,880.5,893.75,893.68728345443,50509.0,1508.0,45139251.0,29843.0,59.08,17.0,6.75
2004-06-09,885.0,901.0,830.0,894.65,894.59014544829,52321.0,1478.0,46805851.0,27646.0,52.84,71.0,9.65
2004-06-10,871.0,902.7,871.0,895.65,899.05572665466,51627.0,1414.0,46415550.0,27555.0,53.37,31.7,24.65
2004-06-11,929.3,929.3,860.0,891.75,891.8621925323,45208.0,1626.0,40319306.0,28356.0,62.72,69.3,-37.55
2004-06-14,895.0,919.0,870.1,878.2,880.49099173554,60500.0,1646.0,53269705.0,33115.0,54.74,48.9,-16.8
2004-06-15,895.0,895.0,870.0,884.45,884.09181899796,52353.0,1033.0,46284859.0,36433.0,69.59,25.0,-10.55
2004-06-16,900.0,900.0,880.2,884.65,884.26828175252,37934.0,1272.0,33543833.0,20187.0,53.22,19.8,-15.35
2004-06-17,882.0,899.85,880.15,891.4,887.00416935815,17029.0,463.0,15104794.0,6808.0,39.98,19.7,9.4
2004-06-18,899.95,899.95,863.0,867.4,869.93600925707,80371.0,2128.0,69917627.0,42024.0,52.29,36.95,-32.55
2004-06-21,864.9,864.9,846.1,858.5,857.37764473083,39418.0,1302.0,33796112.0,15926.0,40.4,18.8,-6.4
2004-06-22,848.0,867.9,848.0,860.75,860.41955721981,60888.0,1670.0,52389226.0,37282.0,61.23,19.9,12.75
2004-06-23,860.0,860.0,829.0,846.7,844.67331064657,102850.0,2762.0,86874650.0,43572.0,42.36,31.0,-13.3
2004-06-24,840.05,862.5,840.05,858.2,856.48354007229,117862.0,3103.0,100946863.0,80003.0,67.88,22.45,18.15
2004-06-25,858.0,875.0,851.0,865.1,860.61723679939,169405.0,3292.0,145792863.0,89605.0,52.89,24.0,7.1
2004-06-28,870.0,878.5,861.0,872.15,867.5602732893,66157.0,1570.0,57395185.0,44090.0,66.64,17.5,2.15
2004-06-29,870.0,888.0,864.55,876.35,869.11131225281,203284.0,2393.0,176676424.0,162083.0,79.73,23.45,6.35
2004-06-30,880.0,894.5,872.0,887.9,888.17936842539,291272.0,3148.0,258701781.0,239258.0,82.14,22.5,7.9
2004-07-01,881.0,898.5,874.0,887.05,889.78302982242,105927.0,2220.0,94252047.0,66597.0,62.87,24.5,6.05
2004-07-02,881.0,919.0,881.0,909.85,899.66734791282,81713.0,2232.0,73514518.0,42863.0,52.46,38.0,28.85
2004-07-05,908.95,919.0,902.0,916.95,916.33548632032,202819.0,1062.0,185850247.0,181005.0,89.24,17.0,8.0
2004-07-06,915.0,946.95,907.0,939.0,928.28890642861,36742.0,1355.0,34107191.0,10488.0,28.54,39.95,24.0
2004-07-07,937.0,982.0,937.0,968.15,960.20071999812,170556.0,4108.0,163767994.0,93510.0,54.83,45.0,31.15
2004-07-08,965.0,1030.0,955.0,977.2,987.27398394834,237857.0,5370.0,234830028.0,92843.0,39.03,75.0,12.2
2004-07-09,957.0,1072.0,950.0,1057.25,1037.8127745759,201447.0,5395.0,209064270.0,106630.0,53.46,122.0,100.25
2004-07-12,1045.0,1064.5,1037.2,1053.3,1054.2186988669,114285.0,3615.0,120481384.0,53481.0,46.8,27.3,8.3
2004-07-13,1045.0,1055.15,1031.5,1045.35,1042.0055397104,36464.0,1522.0,37995690.0,13263.0,36.37,23.65,0.35
2004-07-14,1047.0,1047.0,1005.0,1009.25,1017.9172492723,40193.0,1699.0,40913148.0,6055.0,15.06,42.0,-37.75
2004-07-15,1005.0,1032.6,989.5,994.05,1006.4713174748,131160.0,3708.0,132008778.0,66235.0,50.5,43.1,-10.95
2004-07-16,999.0,1028.0,999.0,1024.5,1015.6775794236,118699.0,2764.0,120559913.0,56546.0,47.64,29.0,25.5
2004-07-19,1019.0,1028.8,1002.55,1015.25,1016.1903831035,47063.0,1617.0,47824968.0,16863.0,35.83,26.25,-3.75
2004-07-20,1016.5,1016.5,991.05,994.95,999.60520113136,63640.0,1842.0,63614875.0,29514.0,46.38,25.45,-21.55
2004-07-21,992.0,1000.0,985.0,992.5,994.70845291304,127530.0,2533.0,126855169.0,69424.0,54.44,15.0,0.5
2004-07-22,996.8,1001.0,977.0,982.75,991.36965928395,62398.0,2055.0,61859484.0,26496.0,42.46,24.0,-14.05
2004-07-23,987.0,1009.1,982.0,1000.0,999.35059185385,107290.0,2699.0,107220325.0,51619.0,48.11,27.1,13.0
2004-07-26,999.0,1056.7,999.0,1052.55,1040.700820836,147898.0,3834.0,153917570.0,53403.0,36.11,57.7,53.55
2004-07-27,1052.0,1054.0,1043.15,1050.75,1049.9049527987,127221.0,2509.0,133569958.0,67254.0,52.86,10.85,-1.25
2004-07-28,1021.0,1050.0,1021.0,1034.55,1038.0121051779,92605.0,2125.0,96125111.0,49849.0,53.83,29.0,13.55
2004-07-29,1035.0,1052.15,1014.1,1045.65,1031.5068566717,132207.0,2721.0,136372427.0,64069.0,48.46,38.05,10.65
2004-07-30,1046.0,1050.0,1024.0,1034.6,1036.2762382809,72318.0,2004.0,74941425.0,15772.0,21.81,26.0,-11.4
2004-08-02,1040.0,1040.0,1024.0,1029.05,1030.5379719591,346137.0,967.0,356707322.0,325996.0,94.18,16.0,-10.95
2004-08-03,1044.0,1044.0,1007.1,1012.65,1015.7166271935,185780.0,3157.0,188699835.0,101582.0,54.68,36.9,-31.35
2004-08-04,1012.0,1042.0,1011.0,1036.55,1029.030847657,76505.0,1901.0,78726005.0,28323.0,37.02,31.0,24.55
2004-08-05,1040.0,1050.0,1038.0,1047.35,1045.5089161958,75032.0,1956.0,78446625.0,35712.0,47.6,12.0,7.35
2004-08-06,1047.0,1050.0,1029.0,1045.9,1040.707009207,47138.0,1138.0,49056847.0,17847.0,37.86,21.0,-1.1
2004-08-09,1040.15,1050.0,1035.65,1044.25,1045.7538658061,29748.0,937.0,31109086.0,11342.0,38.13,14.35,4.1
2004-08-10,1046.9,1047.15,1033.25,1037.85,1039.9456832197,123240.0,929.0,128162906.0,101067.0,82.01,13.9,-9.05
2004-08-11,1030.05,1054.0,1026.0,1045.55,1044.7484190635,134414.0,2786.0,140428814.0,68152.0,50.7,28.0,15.5
2004-08-12,1041.0,1047.9,1034.0,1042.45,1040.5249028612,28310.0,858.0,29457260.0,6174.0,21.81,13.9,1.45
2004-08-13,1041.95,1041.95,1011.0,1018.75,1028.4237285327,120707.0,2433.0,124137943.0,38027.0,31.5,30.95,-23.2
2004-08-16,1024.75,1040.0,1012.05,1037.55,1030.5186309178,37894.0,1465.0,39050473.0,14158.0,37.36,27.95,12.8
2004-08-17,1040.0,1040.0,1013.1,1018.25,1022.879297207,68242.0,1861.0,69803329.0,27489.0,40.28,26.9,-21.75
2004-08-18,1018.0,1018.0,1001.0,1006.15,1008.551176897,78639.0,2066.0,79311456.0,30086.0,38.26,17.0,-11.85
2004-08-19,1014.0,1040.0,1011.0,1034.3,1028.4390376574,88243.0,2127.0,90752546.0,38018.0,43.08,29.0,20.3
2004-08-20,1030.0,1031.25,1018.5,1022.95,1021.9933697217,29863.0,1173.0,30519788.0,3522.0,11.99,12.75,-7.05
2004-08-23,1025.0,1030.7,1010.05,1015.1,1020.0656781721,20570.0,734.0,20982751.0,6685.0,32.5,20.65,-9.9
2004-08-24,1016.0,1030.0,1016.0,1029.1,1025.1985075434,18493.0,723.0,18958996.0,3562.0,19.26,14.0,13.1
2004-08-25,1035.0,1040.45,1030.0,1033.25,1035.2144246439,19023.0,696.0,19692884.0,4705.0,24.73,10.45,-1.75
2004-08-26,1040.0,1047.0,1036.5,1043.85,1041.7002466906,62021.0,1402.0,64607291.0,31964.0,51.54,10.5,3.85
2004-08-27,1047.0,1047.8,1023.2,1025.15,1034.304762662,37731.0,983.0,39025353.0,16550.0,43.86,24.6,-21.85
2004-08-30,1030.0,1044.0,1029.0,1041.1,1038.9974164455,42577.0,941.0,44237393.0,23778.0,55.85,15.0,11.1
2004-08-31,1045.0,1049.9,1034.15,1046.9,1041.3344668013,39113.0,1182.0,40729715.0,12112.0,30.97,15.75,1.9
2004-09-01,1050.0,1060.0,1040.05,1046.5,1053.5167352112,77322.0,1926.0,81460021.0,35049.0,45.33,19.95,-3.5
2004-09-02,1055.0,1055.0,1032.3,1038.85,1039.9553402997,47179.0,1230.0,49064053.0,24950.0,52.88,22.7,-16.15
2004-09-03,1044.0,1044.0,1028.0,1038.2,1033.5194551799,53302.0,1123.0,55088654.0,26061.0,48.89,16.0,-5.8
2004-09-06,1039.0,1041.0,1032.3,1034.3,1035.9816800398,28166.0,843.0,29179460.0,13162.0,46.73,8.7,-4.7
2004-09-07,1036.0,1047.4,1031.0,1041.55,1040.579227756,44675.0,1119.0,46487877.0,18600.0,41.63,16.4,5.55
2004-09-08,1042.0,1055.0,1035.1,1042.75,1041.5765526289,28967.0,907.0,30171348.0,14470.0,49.95,19.9,0.75
2004-09-09,1044.95,1098.0,1037.7,1080.05,1080.3267030003,454125.0,10573.0,490603364.0,117484.0,25.87,60.3,35.1
2004-09-10,1070.0,1114.95,1070.0,1104.45,1101.077940146,492365.0,11222.0,542132240.0,98198.0,19.94,44.95,34.45
2004-09-13,1100.0,1111.8,1098.0,1100.95,1105.1953306704,79112.0,2702.0,87434213.0,24409.0,30.85,13.8,0.95
2004-09-14,1105.0,1105.0,1082.0,1086.05,1087.1587525116,58229.0,1600.0,63304167.0,28771.0,49.41,23.0,-18.95
2004-09-15,1089.9,1099.0,1085.0,1090.55,1088.4403351978,50239.0,1311.0,54682154.0,18898.0,38.54,14.0,0.65
2004-09-16,1092.0,1148.0,1091.0,1142.2,1122.8622303258,189766.0,5110.0,213081074.0,69385.0,36.85,57.0,50.2
2004-09-17,1150.0,1184.0,1134.0,1174.1,1165.1649626153,223487.0,6738.0,260399222.0,59464.0,26.67,50.0,24.1
2004-09-20,1153.0,1198.0,1153.0,1185.2,1186.7065715328,172669.0,4869.0,204907437.0,47919.0,27.75,45.0,32.2
2004-09-21,1185.2,1191.4,1170.1,1176.95,1181.3444860458,75318.0,2462.0,88976504.0,17834.0,23.68,21.3,-8.25
2004-09-22,1182.0,1182.0,1156.25,1165.85,1169.5014488112,131142.0,2668.0,153370759.0,65503.0,49.95,25.75,-16.15
2004-09-23,1163.0,1168.0,1151.0,1161.3,1160.0874223285,137116.0,3356.0,159066547.0,64794.0,47.36,17.0,-1.7
2004-09-24,1160.0,1178.85,1148.15,1152.35,1164.5818548268,135948.0,3707.0,158322574.0,41745.0,30.71,30.7,-7.65
2004-09-27,1139.35,1155.0,1130.15,1138.0,1141.7731811958,54775.0,1607.0,62540626.0,19687.0,35.94,24.85,-1.35
2004-09-28,1134.0,1149.0,1123.5,1128.3,1137.2494735169,50334.0,1513.0,57242315.0,4616.0,9.21,25.5,-5.7
2004-09-29,1130.0,1141.9,1112.0,1136.05,1126.435064115,118771.0,3188.0,133787819.0,36326.0,30.58,29.9,6.05
2004-09-30,1136.25,1150.0,1130.0,1137.9,1138.9915841301,87335.0,1938.0,99473830.0,34409.0,39.4,20.0,1.65
2004-10-01,1140.0,1156.0,1123.0,1127.85,1141.8125227485,203310.0,4223.0,232141904.0,115676.0,56.9,33.0,-12.15
2004-10-04,1139.0,1150.0,1131.05,1145.85,1142.9291074424,260521.0,4703.0,297757034.0,163443.0,62.74,18.95,6.85
2004-10-05,1159.9,1165.5,1135.15,1144.25,1154.4767737508,152995.0,3184.0,176629174.0,63014.0,41.19,30.35,-15.65
2004-10-06,1143.95,1152.9,1121.25,1123.8,1133.344589468,104121.0,2682.0,118004972.0,43751.0,42.02,31.65,-20.15
2004-10-07,1129.9,1133.4,1116.0,1120.55,1123.223986624,115431.0,3189.0,129654868.0,49447.0,42.84,17.4,-9.35
2004-10-08,1125.0,1134.85,1109.5,1115.8,1120.834999269,129957.0,3199.0,145660354.0,42491.0,32.7,25.35,-9.2
2004-10-09,1118.0,1123.95,1112.5,1116.2,1119.2334643812,31795.0,882.0,35586028.0,12586.0,39.58,11.45,-1.8
2004-10-11,1112.0,1120.0,1105.05,1109.0,1111.5469120078,274013.0,3257.0,304578304.0,196150.0,71.58,14.95,-3.0
2004-10-12,1112.9,1117.7,1099.05,1107.0,1106.1091685454,66979.0,2037.0,74086086.0,25146.0,37.54,18.65,-5.9
2004-10-14,1110.0,1126.0,1100.0,1116.55,1112.8395657631,170506.0,3437.0,189745823.0,98661.0,57.86,26.0,6.55
2004-10-15,1125.0,1130.0,1115.05,1118.7,1122.6993656866,92541.0,2484.0,103895722.0,35747.0,38.63,14.95,-6.3
2004-10-18,1132.1,1150.0,1100.3,1103.75,1111.2726226111,56459.0,1818.0,62741341.0,23453.0,41.54,49.7,-28.35
2004-10-19,1113.95,1113.95,1085.5,1098.45,1092.3345234482,168051.0,3285.0,183567909.0,106570.0,63.42,28.45,-15.5
2004-10-20,1098.5,1105.0,1079.15,1090.6,1087.687204991,146182.0,3312.0,159000291.0,71396.0,48.84,25.85,-7.9
2004-10-21,1090.0,1092.0,1080.3,1082.5,1085.4087087399,38536.0,1018.0,41827310.0,18222.0,47.29,11.7,-7.5
