Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
11-09-2007,2104,2153,2104,2148.05,2141.486168,43557,1318,93276713,13992,32.12,49,44.05
12-09-2007,2159,2194.95,2135.1,2174.05,2164.012715,49154,1406,106369881,23024,46.84,59.85,15.05
13-09-2007,2174,2211,2173.9,2205.5,2193.122258,84420,1256,185143381,44569,52.79,37.1,31.5
14-09-2007,2206,2240,2126,2216.85,2227.380097,61879,1041,137828053,42183,68.17,114,10.85
17-09-2007,2216.85,2245,2141,2182.7,2194.011619,72983,1001,160125550,40640,55.68,104,-34.15
18-09-2007,2165,2190,2150,2181,2172.80604,83837,1145,182161540,56116,66.93,40,16
19-09-2007,2210,2415,2210,2354.15,2329.984066,210302,5171,490000309,98923,47.04,205,144.15
20-09-2007,2312.5,2382.8,2312.5,2338.95,2353.174013,71667,1793,168644922,37212,51.92,70.3,26.45
21-09-2007,2330,2393.8,2304,2371.95,2345.492097,32583,1018,76423169,11833,36.32,89.8,41.95
24-09-2007,2376.25,2409,2360,2381.05,2379.405269,42172,948,100344279,24157,57.28,49,4.8
25-09-2007,2390,2409.6,2361.1,2394.35,2382.221064,34239,870,81564867,16957,49.53,48.5,4.35
26-09-2007,2404,2538,2395,2476.9,2470.693045,71991,2281,177867663,34745,48.26,143,72.9
27-09-2007,2476.9,2523,2452.5,2496.6,2482.030184,26305,972,65289804,10961,41.67,70.5,19.7
28-09-2007,2480,2544,2480,2527.25,2511.622347,29633,921,74426905,8401,28.35,64,47.25
01-10-2007,2530,2543.9,2450,2508.4,2499.613982,33957,1093,84879392,10240,30.16,93.9,-21.6
03-10-2007,2512,2692,2512,2594.2,2587.50835,108449,2147,280612693,64220,59.22,180,82.2
04-10-2007,2571,2587,2470,2494.65,2495.876663,57582,1758,143717570,29484,51.2,117,-76.35
05-10-2007,2549,2549,2450,2455.05,2476.463128,23229,929,57525762,6602,28.42,99,-93.95
08-10-2007,2495,2500,2443,2458.3,2448.358528,323269,887,791478413,296977,91.87,57,-36.7
09-10-2007,2465,2523,2464,2506,2500.01175,70807,1404,177018332,30310,42.81,59,41
10-10-2007,2550,2550,2490,2508.85,2519.425914,23061,910,58100481,8792,38.12,60,-41.15
11-10-2007,2512,2532.65,2450,2521.25,2508.301956,130125,1447,326392792,101918,78.32,82.65,9.25
12-10-2007,2450,2508,2450,2470.85,2478.199285,43049,798,106684001,26849,62.37,58,20.85
15-10-2007,2520,2580,2450,2553.9,2519.447249,135050,1938,340251351,89517,66.28,130,33.9
16-10-2007,2563,2593.9,2501,2571.55,2546.262512,420808,1358,1071487635,384541,91.38,92.9,8.55
17-10-2007,2416,2510,2352,2469.55,2437.198266,107638,1958,262335147,50452,46.87,158,53.55
18-10-2007,2491,2590,2395.05,2446.5,2525.452425,350513,2025,885203906,308872,88.12,194.95,-44.5
19-10-2007,2400,2440,2250,2398.1,2347.463989,2312480,1998,5428463525,2119452,91.65,190,-1.9
22-10-2007,2340,2675,2302,2572.55,2415.551435,226054,2207,546045064,190527,84.28,373,232.55
23-10-2007,2600,2830,2495,2565.8,2549.230367,569994,2529,1453046014,284008,49.83,335,-34.2
24-10-2007,2585,2635,2525,2542,2572.746504,29389,1301,75610447,8374,28.49,110,-43
25-10-2007,2518,2549,2475,2524.9,2505.781632,222853,1279,558420954,197794,88.76,74,6.9
26-10-2007,2532,2608,2520,2566,2575.232523,56962,1555,146690395,27488,48.26,88,34
29-10-2007,2598,2838,2580,2813.05,2702.89541,181241,4342,489875467,68330,37.7,258,215.05
30-10-2007,2900,2965,2735,2756.25,2787.284249,130706,2812,364314775,77716,59.46,230,-143.75
31-10-2007,2757,2810,2720,2773.2,2767.541051,100155,1542,277183074,59123,59.03,90,16.2
01-11-2007,2790,2810,2662,2696.8,2746.268341,157464,1372,432438398,121833,77.37,148,-93.2
02-11-2007,2601,2678,2590.3,2653,2633.229488,332527,1507,875619902,301913,90.79,87.7,52
05-11-2007,2675,2675,2602,2607.15,2612.599743,80101,1110,209271852,51760,64.62,73,-67.85
06-11-2007,2607,2640,2581.05,2588.35,2609.582658,811495,1003,2117663279,779425,96.05,58.95,-18.65
07-11-2007,2609,2614.8,2515,2570.5,2572.207525,39735,929,102206666,24360,61.31,99.8,-38.5
08-11-2007,2512.5,2629.65,2501,2562.1,2576.07882,60556,1489,155997029,32686,53.98,128.65,49.6
09-11-2007,2562.1,2625,2510,2523.3,2533.126654,5669,383,14360295,2592,45.72,115,-38.8
